"","sample_info$diet","sample_info$treatment","interaction","Pval_d1t1_vs_d1t2","log2FoldChange_d1t1_vs_d1t2","Pval_d1t1_vs_d2t1","log2FoldChange_d1t1_vs_d2t1","Pval_d1t1_vs_d2t2","log2FoldChange_d1t1_vs_d2t2","Pval_d1t2_vs_d2t1","log2FoldChange_d1t2_vs_d2t1","Pval_d1t2_vs_d2t2","log2FoldChange_d1t2_vs_d2t2","Pval_d2t1_vs_d2t2","log2FoldChange_d2t1_vs_d2t2"
"ENSMUSG00000025779",0.456750928523262,0.0439919028064711,0.939507431077496,0.405945912748193,-0.574937767876124,0.96137633513923,0.231584088854469,0.74784088853573,-0.387320028134303,0.19980576820228,0.806521856730593,0.932487004129294,0.18761773974182,0.465019744564548,-0.618904116988773
"ENSMUSG00000043760",0.425777209589753,0.0388808129339365,0.0072993739218468,0.9363237593212,0.19599827022264,0.409290899444867,0.618112196805402,0.174266035497208,-0.559834790593315,0.744316191558421,0.422113926582762,0.0617680053575709,-0.755833060815954,0.00829987175568203,-1.17794698739872
"ENSMUSG00000041779",0.53705377830063,0.940090832035263,0.348669590768787,0.880897456468593,0.270947418242591,0.677762041453067,0.439003244162478,0.957883594522396,0.178250252274431,0.978835392434619,0.168055825919887,0.99514396886,-0.0926971659681598,0.921293406939488,-0.260752991888047
"ENSMUSG00000099343",0.0443486362164805,0.590632194099293,0.924136433473371,0.967367230526431,-0.265360573645759,0.474467302997043,1.52384920336963,0.662355888259647,1.03155399078232,0.254517037245139,1.78920977701539,0.400237060116524,1.29691456442808,0.988260222274852,-0.492295212587312
"ENSMUSG00000025936",0.775049551267784,0.0179291128803439,0.314108947918498,0.677091671375391,0.972917871107284,0.950670773827246,-0.298447768486818,0.204678945566173,3.30461317705462,0.375791270999079,-1.2713656395941,0.783910261496403,2.33169530594733,0.0817408174559975,3.60306094554143
"ENSMUSG00000026158",0.0099407074635912,0.0173421169409938,0.0610576827593756,0.968329954373374,0.241999688972028,0.0143738448475156,-1.13338920889422,0.997425578379426,-0.0912352310949263,0.0057454823728601,-1.37538889786625,0.916547538477272,-0.333234920066954,0.021092197938493,1.04215397779929
"ENSMUSG00000026156",0.859747294062386,0.163959225024508,0.403810762208789,0.386602934253848,0.98752239501865,0.882273808938892,0.362005819475448,0.660206699640344,0.622788812477251,0.802632153779368,-0.625516575543202,0.962566545498724,-0.364733582541399,0.973324204649387,0.260782993001803
"ENSMUSG00000026154",0.429651001250899,0.00662724264907813,0.17278520045368,0.638222940033757,0.381313059241085,0.971332208525445,-0.11732688673584,0.0586155511647217,1.11906107616579,0.38979818031493,-0.498639945976925,0.415670846289807,0.737748016924705,0.0250952783674001,1.23638796290163
"ENSMUSG00000026153",0.764395831292311,0.020776162005098,0.991432367817247,0.306565388458165,-0.355985310644375,0.995908899524322,0.0508081562608667,0.407296195049405,-0.319207855222338,0.218599854597752,0.406793466905242,0.996689815634428,0.0367774554220371,0.299797820101189,-0.370016011483205
"ENSMUSG00000100862",0.206163958453409,0.000279173902384354,0.0561013121386746,0.301978800086891,1.2071458042365,0.119724906603656,-0.803515333962515,0.130058514052509,1.89215909034435,0.00338015011035109,-2.01066113819902,0.951905166922975,0.685013286107847,0.00117065594117549,2.69567442430687
"ENSMUSG00000073725",0.921059883379093,0.116503672185314,0.269954188515433,0.982727293548952,0.0973734030136571,0.880825371972875,-0.178416024565192,0.609018071540995,0.362793948357547,0.693321176573715,-0.275789427578849,0.815495263676163,0.26542054534389,0.235577915384235,0.541209972922739
"ENSMUSG00000086240",0.155950291472133,0.00227505724874796,0.00170756476075506,0.999668180481801,-0.0375134028250759,0.00920029138287104,-1.01284645681868,0.454436155939201,0.771472371315118,0.0111803700549545,-0.975333053993609,0.402761497650392,0.808985774140194,0.000439365115677437,1.7843188281338
"ENSMUSG00000048874",0.121315368532471,0.00252645608508303,0.267588307723121,0.347920968076266,-0.514643307178832,0.985391798844276,-0.119173054776093,0.00971937654023391,-0.941481511423306,0.533897764062111,0.395470252402739,0.240098745287909,-0.426838204244475,0.0194897294469781,-0.822308456647214
"ENSMUSG00000104315",0.136167327344762,0.00158624159373119,0.383841012260169,0.211121772792909,-4.27698199369729,0.96321217968917,-2.3980967707212,0.00779661358790129,-5.1296795950504,0.419660058974828,1.8788852229761,0.335285176341604,-0.852697601353103,0.020416138204204,-2.7315828243292
"ENSMUSG00000026134",0.606272296052149,0.00346410112432114,0.496587800001068,0.0451073072513636,-1.14036894870442,0.999351949111854,-0.0699269955245279,0.211169226252482,-0.885547927021593,0.0567827122279388,1.07044195317989,0.823205530849023,0.254821021682828,0.254727658140257,-0.815620931497065
"ENSMUSG00000004768",0.0434560634953733,0.714805289452964,0.116359484388012,0.799397686186293,0.17598685534347,0.0648175696893705,0.607080257070304,0.583451451071067,0.255526389268926,0.303178397239505,0.431093401726833,0.981147709813206,0.0795395339254558,0.495911640492415,-0.351553867801377
"ENSMUSG00000102336",0.00572092261427222,0.0011414714827882,0.0305519980515437,0.684648920282456,-1.85106368137367,0.937630517275679,-1.23037253387239,0.000618971753338804,-3.6765023211922,0.947807618818926,0.620691147501278,0.00588726701518083,-1.82543863981853,0.00196354077396332,-2.44612978731981
"ENSMUSG00000026127",0.296225378329622,0.0162087580600477,0.137322535476585,0.856270832012381,-0.159093418413823,0.279220300674429,0.463229960046979,0.673395048487686,-0.222681359584644,0.0726617195131909,0.622323378460802,0.985663434902327,-0.0635879411708209,0.0377870909371888,-0.685911319631623
"ENSMUSG00000026126",0.00239073479970089,0.890265268916089,0.699196743306828,0.981044205134517,-0.249661533717111,0.0535696079863073,-1.27171990998488,0.0750532253178625,-1.21712483090556,0.107714224424051,-1.02205837626777,0.147312327498341,-0.967463297188451,0.997873117862989,0.0545950790793182
"ENSMUSG00000037503",0.0760104947259313,0.0015716668702941,0.000204714146611166,0.898504512417332,0.147503797840025,0.215485117474872,0.486191609422104,0.00483206963645377,-0.646630433701958,0.548914096960852,0.338687811582079,0.00118899160343766,-0.794134231541983,8.7461198131189e-05,-1.13282204312406
"ENSMUSG00000026123",0.67354227579791,0.00203185695388037,0.396962059892076,0.23399356666579,-0.776011546857832,0.989069314981414,0.171256961096172,0.045976174043372,-1.03001547842907,0.140117601084178,0.947268507954004,0.79522801028606,-0.254003931571236,0.0249499848697832,-1.20127243952524
"ENSMUSG00000045216",0.000587323923020703,0.985726360558397,0.27540175115128,0.85983602244118,-0.166411412142611,0.159933197760857,0.611469672921174,0.0359371799585103,0.920660379466056,0.0377860589345955,0.777881085063784,0.00743198483582275,1.08707179160867,0.848171716636702,0.309190706544883
"ENSMUSG00000102202",0.00986665206034988,0.15247869839404,0.101969250826916,0.998349118982016,0.144493192522164,0.833241471922631,-0.57395187103805,0.0294905183889259,-1.49324866374292,0.747381733635184,-0.718445063560213,0.0212753918745695,-1.63774185626508,0.142214758333058,-0.919296792704872
"ENSMUSG00000037470",0.477433603389473,0.811703063115615,0.905118679999777,0.999764874717045,-0.0172996528281788,0.930554829185043,0.127422748022582,0.985586838744468,0.0714875709082339,0.901044474565796,0.14472240085076,0.972678245291747,0.0887872237364127,0.99381405908233,-0.0559351771143478
"ENSMUSG00000047180",0.00244817070946623,0.00235464821261392,0.0651962288721612,0.664105734818937,-0.495987239418191,0.671799007926864,-0.491229425095898,0.000569765371792985,-1.49218271481037,0.999999167614926,0.0047578143222935,0.0058036865075235,-0.99619547539218,0.00565162539602071,-1.00095328971447
"ENSMUSG00000037447",0.265281947022548,0.016340430636749,0.744570508480851,0.374159478215283,-1.50745686842278,0.936093872548218,-0.71815421439099,0.0661845438949396,-2.00283806996769,0.705820780249083,0.789302654031793,0.723033704192925,-0.49538120154491,0.185375347111623,-1.2846838555767
"ENSMUSG00000010453",0.47531590074944,0.0869148690019848,0.965140975167156,0.563530897680492,-0.307417742864352,0.945659427154582,-0.135635796020492,0.306228855718804,-0.405753965155444,0.865584608495892,0.17178194684386,0.961207172585261,-0.0983362222910926,0.600862770638876,-0.270118169134952
"ENSMUSG00000001143",0.934236091605617,0.514825890921281,0.730804234398755,0.995900965819772,-0.0589103096729288,0.989587061878899,0.0850373070075897,0.975657442038166,-0.106757618754606,0.950437876375558,0.143947616680519,0.997530357946803,-0.0478473090816769,0.888252602462565,-0.191794925762195
"ENSMUSG00000037408",0.153159249253495,0.00140721748912355,0.504237966302947,0.0254132649129856,-1.24048439897726,0.937439086414604,0.40603860537307,0.373522240827757,-0.771408138126234,0.00794017937839053,1.64652300435032,0.436324788074746,0.469076260851021,0.154345319115433,-1.1774467434993
"ENSMUSG00000001138",0.484745461452923,0.0880985243036927,0.445904602683695,0.292993058440081,0.455778487706897,0.718632299954342,0.244810100021382,0.313544367192764,0.442174459744506,0.863001074236459,-0.210968387685516,0.999961415725428,-0.013604027962391,0.882933968621598,0.197364359723125
"ENSMUSG00000087589",0.707245027050338,0.497733965912285,0.616767591863741,0.999185648106484,-0.0846557225970101,0.999722266686371,0.0621582802421802,0.870667091602735,-0.437731129286384,0.99607032996811,0.14681400283919,0.920451473475778,-0.353075406689373,0.829176554358567,-0.499889409528564
"ENSMUSG00000061518",0.507816545176706,6.53614507532788e-06,0.00936176987936415,0.0891038584984895,0.819224777216712,0.0868439990979106,-0.521693353210347,0.00368818232526091,1.76755271070325,0.00053837196474571,-1.34091813042706,0.401660800271604,0.948327933486539,2.62636208626654e-05,2.2892460639136
"ENSMUSG00000037351",0.00724077620386446,0.207355980278896,0.881502621143657,0.843212097855567,0.130025805652228,0.205562190839135,0.352491312704673,0.0311799636204828,0.567919548266125,0.608409546759617,0.222465507052445,0.143998714561562,0.437893742613897,0.731230547012013,0.215428235561452
"ENSMUSG00000026117",0.299999722547529,7.88032714702456e-05,0.565438558086186,0.0211486466120445,1.68374214147667,0.985680703919437,0.10697126600682,0.00196341935200472,3.90929185724859,0.0415297815195309,-1.57677087546985,0.651970380925995,2.22554971577191,0.00393394570722083,3.80232059124177
"ENSMUSG00000050122",0.205677194028859,0.000254372685703118,0.801205332761405,0.0299995368295359,1.5808934229839,0.874587459769504,0.2519290727187,0.00316028221545195,3.36761975733122,0.123203011565126,-1.3289643502652,0.686524939366103,1.78672633434731,0.0145596256126858,3.11569068461252
"ENSMUSG00000026113",0.781130720033955,0.251381213867567,0.96243214551459,0.84989719134609,0.273544248109209,0.998303084006693,0.0521358710549228,0.728379860844261,0.363414323829387,0.916894025447339,-0.221408377054286,0.995323023745059,0.0898700757201781,0.817445214161032,0.311278452774464
"ENSMUSG00000026112",0.88969630107084,0.278482963028504,0.86273473833596,0.907214405482684,-0.115986450782748,0.99587674479846,0.0409929401780169,0.898029184938883,-0.12007791817153,0.808600219104806,0.156979390960765,0.999994410792131,-0.00409146738878179,0.795957076511432,-0.161070858349547
"ENSMUSG00000026111",0.0539967530007203,0.00555297000319825,0.413527404339368,0.0503006756202643,0.811564965269463,0.206713352489221,0.536898010659452,0.0087894942324036,1.19180031598771,0.856251871381272,-0.274666954610011,0.816676743761257,0.380235350718248,0.370150662899604,0.654902305328259
"ENSMUSG00000026110",0.0631927102921499,0.0315945759557896,0.662122945528839,0.545995446749858,-1.7388085528736,0.696415592689312,-1.53520139047336,0.0328605601810404,-2.66119308175989,0.994027749547347,0.203607162400242,0.342937455890714,-0.92238452888629,0.235968651240566,-1.12599169128653
"ENSMUSG00000037216",0.0018918395989885,0.0400847407627646,0.0209393285275415,0.017625014654991,0.503113510777682,0.00211254015634088,0.70176171906911,0.00337527234891832,0.655463085949038,0.726137616140903,0.198648208291428,0.846818705092559,0.152349575171356,0.99548217502374,-0.0462986331200722
"ENSMUSG00000026088",0.0546028152802954,0.0847439077011618,0.605345826061133,0.79113037110091,0.3496832687287,0.29208182996657,-0.513133338162517,0.998274562984369,-0.0548698768638099,0.059937999308244,-0.862816606891217,0.698290757232477,-0.40455314559251,0.369347099772665,0.458263461298707
"ENSMUSG00000026087",0.276322413796005,0.00454939306063153,0.166156507056654,0.572822731224661,0.240538069355823,0.99559760036737,-0.038336754761613,0.0297247873499783,0.6620569160604,0.441403780625817,-0.278874824117436,0.299091320389415,0.421518846704576,0.0188521679700134,0.700393670822013
"ENSMUSG00000058407",0.719643009367602,0.0687590664190241,0.277242512272432,0.935353777221991,-0.0976688270034917,0.721305175157886,0.194792560287952,0.682074943732878,-0.181949618219753,0.386521156690341,0.292461387291443,0.94867378906834,-0.0842807912162618,0.172442795949462,-0.376742178507705
"ENSMUSG00000026083",0.0833167420259487,0.100132189143068,0.1305566844424,0.999541265964572,0.102098317081156,0.110563242259539,-1.35198635791895,0.999859733651083,-0.0648638649720276,0.0911767433515092,-1.4540846750001,0.997871231601668,-0.166962182053184,0.125561101881883,1.28712249294692
"ENSMUSG00000026082",0.19898208057896,0.00445732661918942,0.2555001927346,0.457965608400466,-0.649503275112777,0.999452871617539,-0.0606444002318531,0.0217514429740103,-1.16482875865244,0.522645628335319,0.588858874880924,0.317473426018629,-0.515325483539667,0.0272599938437936,-1.10418435842059
"ENSMUSG00000037138",0.0478428085233045,0.331764691205128,0.107713723635246,0.958554833501655,-0.444604504323779,0.0653284831052907,-1.57278703789089,0.84997915810157,-0.665592568306505,0.159162025808928,-1.12818253356711,0.98924133433645,-0.220988063982726,0.261773910210039,0.907194469584384
"ENSMUSG00000073702",0.21305734333928,0.00861547243379165,0.0150663631588575,0.997426198191308,0.0497066679175754,0.0518521162150734,-0.588870249505683,0.636251449796008,0.344898299370948,0.0358373628626432,-0.638576917423259,0.747159138228372,0.295191631453373,0.00471349125234533,0.933768548876632
"ENSMUSG00000003134",0.679415087515199,0.946787932117012,0.501980880977579,0.949566343195312,-0.204572688526075,0.860890791814287,-0.29116376740856,0.985290995104339,-0.13573574165757,0.994310450365269,-0.086591078882485,0.997539369078206,0.068836946868505,0.971021924698744,0.15542802575099
"ENSMUSG00000003135",0.316101666900707,0.0142661775432696,0.503490158425357,0.111602770690762,0.484525264123699,0.994435582899435,-0.0414101144959053,0.628450105912348,0.221642508772208,0.0710217984109996,-0.525935378619604,0.626193963940372,-0.262882755351491,0.482861821220797,0.263052623268113
"ENSMUSG00000048234",0.000306351136772193,0.780268079233414,0.0314951859407312,0.280201070190013,0.477357450400183,0.000819561416681935,1.94529680228126,0.0159208560674755,1.05637953840909,0.0353482837909962,1.46793935188108,0.419982394537274,0.579022088008906,0.479321401323928,-0.888917263872175
"ENSMUSG00000103560",0.207921404010249,0.184449238733557,0.810051909469053,0.663136066716609,-1.01908709332249,0.694156079535516,-0.985227425628921,0.263337485967004,-1.43226624711049,0.999944690349281,0.0338596676935657,0.873146657140525,-0.413179153787998,0.849748571957383,-0.447038821481564
"ENSMUSG00000041945",0.2504270939812,0.0100073610449894,0.0249746974658593,0.988645161297728,-0.155245364868568,0.0828786965372655,3.87105125018625,0.622604852219549,-0.52518289061124,0.0456528836954943,4.02629661505482,0.802073106808491,-0.369937525742671,0.00748153049536493,-4.39623414079749
"ENSMUSG00000060679",0.0339087579825699,7.38755765692083e-05,0.0334119551005785,0.197605198551174,0.252093415755634,0.99999994429606,-0.00058501679686577,0.000324594006292256,0.766388779796522,0.195917883656942,-0.252678432552499,0.0217433489037907,0.514295364040888,0.000321272468346567,0.766973796593388
"ENSMUSG00000070939",0.140000653803736,0.767929338407369,0.0730020861985706,0.422531496235716,0.259499692845158,0.106305879057912,0.429644364751868,0.56988197880921,0.213343800371671,0.812179583007806,0.17014467190671,0.993672826813572,-0.0461558924734875,0.668379408081318,-0.216300564380198
"ENSMUSG00000010290",0.781935752561557,0.609610931058244,0.19661195347222,0.935315712197812,0.164100594587587,0.873757468393904,0.215322450868763,0.940347726817616,-0.143210757942417,0.998201810023345,0.0512218562811767,0.66417001413136,-0.307311352530003,0.563499919508927,-0.35853320881118
"ENSMUSG00000094497",0.196815719870867,0.000715157942577457,0.46141577637859,0.11346350614099,-1.03917503221107,0.468119500132368,1.50739187925361,0.228942096506809,-0.904883381383816,0.00622429092755294,2.54656691146467,0.974467115368903,0.13429165082725,0.0145567593764044,-2.41227526063742
"ENSMUSG00000066877",0.0662992814929055,0.00831562829761327,0.474048456307406,0.401260336915229,-0.976468386168318,0.817546535293965,-0.60988461863478,0.0135414331186986,-1.64023615119715,0.881855470635591,0.366583767533538,0.262040816373061,-0.663767765028833,0.0749857215633072,-1.03035153256237
"ENSMUSG00000057363",0.294708572714751,0.00053594197281223,0.050512497588741,0.430402424023948,-0.488567501858997,0.883973854819355,0.302336046754106,0.00745418860325331,-0.992296129697932,0.143544262832323,0.790903548613103,0.149157860787825,-0.503728627838934,0.00169455089259873,-1.29463217645204
"ENSMUSG00000091844",0.670191947807691,0.0212675466620118,0.968394005927509,0.319524541507036,-2.43618854905082,0.992173220885577,-0.757942342986364,0.191297991012244,-2.64258782984217,0.461074411003752,1.67824620606446,0.986530402247232,-0.206399280791348,0.294354864509907,-1.88464548685581
"ENSMUSG00000026049",0.585345187182465,0.195101413082404,0.310716063578346,0.357417957248388,-0.57463844637616,0.98517527838139,-0.137429996690646,0.941743066362693,-0.216889855731714,0.546461896944186,0.437208449685515,0.674690781471905,0.357748590644447,0.996294750415261,-0.0794598590410681
"ENSMUSG00000026047",0.780403817613823,0.16298706751459,0.870049853464808,0.79645347814545,-0.339708042893963,0.988442054057006,0.139438801924372,0.837770992785984,-0.312055596227716,0.614970539648293,0.479146844818335,0.999786307587109,0.0276524466662469,0.664279250256314,-0.451494398152088
"ENSMUSG00000041684",0.135184159203271,0.432337005974289,0.993420810359367,0.94139886575571,0.216908416837602,0.690715706874248,0.46209851579075,0.364417034861448,0.777434462551527,0.947095986118681,0.245190098953148,0.68378799015606,0.560526045713925,0.937982105076875,0.315335946760777
"ENSMUSG00000026048",0.0423594922416482,0.0576814814200886,0.814076875222996,0.398401851458488,-0.861466274582772,0.341826582165091,-0.906489524838654,0.0377946012908346,-1.33361847795396,0.999448521159467,-0.045023250255882,0.522561437431428,-0.472152203371183,0.589755500258808,-0.427128953115301
"ENSMUSG00000025993",0.363691328263083,0.727623301574931,0.0683630921909728,0.676268678543766,0.387664631669558,0.213796025715652,0.799729008466611,0.975867154932729,0.128944972405556,0.798925769741156,0.412064376797053,0.887364250311092,-0.258719659264001,0.389331808397947,-0.670784036061055
"ENSMUSG00000025986",0.0140503860917614,0.00821592518954848,0.0115539079457949,0.999417557691918,-0.0773889501341925,0.999887005520845,0.0467106537943397,0.00434367866375429,-1.55546546212229,0.997731086004675,0.124099603928532,0.00550075968429387,-1.4780765119881,0.00378957605515107,-1.60217611591663
"ENSMUSG00000018417",0.0573466496977582,0.518613451994052,0.821943184478498,0.989773998400352,0.0983041684631387,0.584121188119649,0.469621614679012,0.260926873185025,0.770038688106358,0.761824938276301,0.371317446215873,0.401058970341902,0.67173451964322,0.921368636682927,0.300417073427346
"ENSMUSG00000002881",0.925454221518982,0.234694152205981,0.98169141716415,0.810229603231823,0.205589626799864,0.999951008056366,-0.0108843309872617,0.850664505602013,0.184952103655921,0.783915995159387,-0.216473957787126,0.999780425503517,-0.020637523143943,0.826629347574265,0.195836434643182
"ENSMUSG00000043015",0.0235190552684363,0.415415699321978,0.558198407924147,0.998230007302699,-0.0708197354256004,0.548057929931346,-0.488151334650534,0.125485928625803,-0.770384521154726,0.648149199412963,-0.417331599224933,0.16740316003306,-0.699564785729126,0.743732836625183,-0.282233186504192
"ENSMUSG00000041439",0.127726045648048,0.000577281549663703,0.109519509506837,0.29760700950171,-0.683466519368566,0.999909143719878,0.0301550178314621,0.00369508330953883,-1.25128476536526,0.271434711521529,0.713621537200028,0.131553813016836,-0.567818245996693,0.00325508845700029,-1.28143978319672
"ENSMUSG00000041426",0.0632465208448259,0.0252527820379933,0.285401179180517,0.771542802699856,0.368195444503636,0.920911684117327,0.229798248587442,0.0281138859304549,1.93179004799758,0.986712681212188,-0.138397195916194,0.167415836709968,1.56359460349394,0.093443321708298,1.70199179941014
"ENSMUSG00000026098",0.120003064398082,0.0494520595159002,0.487518779852298,0.226851578130539,0.698513467195432,0.37348265856973,0.553020393161357,0.0725080739468413,1.02877720994555,0.985765677622916,-0.145493074034075,0.910879228758305,0.330263742750113,0.751266147788659,0.475756816784189
"ENSMUSG00000026097",0.146819982911322,0.223219294040582,0.776700496388081,0.898620589427956,0.320135767572697,0.817981026388223,0.417718216963846,0.238209808287458,1.2098975688642,0.997761396363961,0.0975824493911495,0.586588144835273,0.889761801291509,0.694589728558472,0.792179351900359
"ENSMUSG00000026096",0.00242540019162811,0.00491004904566357,0.443180946228354,0.332074651543468,0.334962765858083,0.233924048606634,0.386816075724855,0.000923162637564978,1.23130229553529,0.995161214857472,0.0518533098667713,0.0315497203249869,0.896339529677204,0.0499439096343413,0.844486219810433
"ENSMUSG00000073678",0.196633103991538,0.00159035892141404,0.131354827699543,0.428075727873549,0.426081586918964,0.20244469108136,-0.423038698130484,0.341031292851095,0.481737798382985,0.0107405561815652,-0.849120285049448,0.998123048600756,0.0556562114640207,0.0075780022127091,0.904776496513469
"ENSMUSG00000025982",0.01794265636045,0.505975742459779,0.337987309912433,0.996224233454182,-0.0555642976812195,0.0874418036542579,-0.549027416008498,0.526817774928647,-0.321893095241099,0.128954244541017,-0.493463118327278,0.655709888230291,-0.26632879755988,0.647746741629954,0.227134320767399
"ENSMUSG00000025980",0.623982098596332,0.524071627362811,0.491847713323511,0.999981148684313,0.00876742395090197,0.998888229893715,0.0345311999811865,0.846966973289896,-0.18102477415531,0.999540565999163,0.0257637760302846,0.829462098383898,-0.189792198106212,0.774507078679693,-0.215555974136496
"ENSMUSG00000025979",0.138404543354266,0.000500884791346155,0.0311670722698539,0.51582999304516,0.455648987200833,0.0591061225793458,-0.618771247477041,0.23982784748056,0.690654919476775,0.00358346062300852,-1.07442023467787,0.940281160007261,0.235005932275941,0.00113756764229345,1.30942616695382
"ENSMUSG00000038323",0.741955170357717,0.00397604637164439,0.288936741283936,0.405787867345715,0.796514314405554,0.948241822494551,-0.192534524005158,0.0797184997284964,1.7018205877722,0.182909895172231,-0.989048838410712,0.74461031638869,0.905306273366644,0.0283597382836123,1.89435511177736
"ENSMUSG00000048495",0.634026859556903,0.322800559143678,0.802524999391886,0.804367247231294,0.26773882724311,0.998380896703272,-0.0436333781555988,0.980911620027297,0.106386820706015,0.715086334818486,-0.311372205398708,0.952304926371286,-0.161352006537095,0.947467369770634,0.150020198861613
"ENSMUSG00000054770",0.184315054216018,0.0912727851462714,0.0610186738849756,0.998632881376031,0.0334587019960055,0.969884992058092,0.0983640942182717,0.151632394947053,-0.416206922344446,0.991224133656751,0.0649053922222662,0.115996189739453,-0.449665624340452,0.0684392384910906,-0.514571016562718
"ENSMUSG00000103839",0.625403508367987,0.654630756804795,0.0855832956836126,0.396860155365455,-1.35934169389407,0.381672866901731,-1.37539303402115,0.905275400273339,-0.724674096436694,0.999990197083305,-0.0160513401270883,0.78220110353287,0.634667597457372,0.766232692608869,0.650718937584461
"ENSMUSG00000051223",0.208020090532823,0.654584899254696,0.415195842145667,0.992908352592114,0.0692715664729627,0.449630430204596,0.443508545710323,0.928880922414945,0.160779468814758,0.605701751824105,0.37423697923736,0.986410576093792,0.0915079023417952,0.797845508471058,-0.282729076895565
"ENSMUSG00000026035",0.304182208076661,0.0557640482189328,0.779626662845297,0.601406425852876,-0.349796328825026,0.777807968695464,0.335924945467702,0.892500553199129,-0.207241564511754,0.162901368395755,0.685721274292728,0.945355175666933,0.142554764313272,0.375556011983837,-0.543166509979456
"ENSMUSG00000026036",0.450047672481459,0.897329965103492,0.128282588628696,0.61957998132572,0.272021175137151,0.364660577398112,0.387495845438883,0.917403554850552,0.135541754856869,0.967718680756959,0.115474670301732,0.934667719077233,-0.136479420280282,0.728296922605381,-0.251954090582014
"ENSMUSG00000026037",0.402167545476969,0.0665374649999076,0.193201693034734,0.97214304188764,-0.135346210929087,0.984491708740222,0.120579429708788,0.22857592433717,-0.541827704698335,0.860744222657721,0.255925640637875,0.4226093079348,-0.406481493769248,0.127382159204931,-0.662407134407123
"ENSMUSG00000038174",0.638338854984711,0.00168335451323893,0.454625426695617,0.188135474275783,0.70891061209112,0.996909168807051,-0.0526279109209075,0.0379955710838916,1.14979934595044,0.13357264538257,-0.761538523012028,0.814771220355841,0.440888733859315,0.0254779148189399,1.20242725687134
"ENSMUSG00000026032",0.715104225879613,1.61221338693347e-05,0.0184359799645315,0.109279906485583,0.764011939831779,0.189515002362351,-0.440344061593071,0.0047999983288195,1.64167883425359,0.00165257281339937,-1.20435600142485,0.410199545111525,0.877666894421814,7.49734734712959e-05,2.08202289584666
"ENSMUSG00000102059",0.627059498120677,0.00169986479239983,0.245528119604122,0.0137651867251681,1.64591258388142,0.957392745944941,0.147604528738276,0.137034027857373,0.856000081463816,0.0373901504456188,-1.49830805514315,0.63396146179125,-0.789912502417607,0.305363490648275,0.70839555272554
"ENSMUSG00000026031",0.00208150099329821,0.19966708355177,0.0672109703150859,0.1315184468168,0.708441750787194,0.632766563248455,-0.263336284343442,0.381908918660675,-0.349130085848246,0.0130685174223593,-0.971778035130636,0.00531931684558562,-1.05757183663544,0.970139744373747,-0.0857938015048037
"ENSMUSG00000026029",0.136677627254445,0.248047166527193,0.0474234900730987,0.9065745097301,0.176067068604162,0.975875275123619,0.105161994786152,0.245129539158102,-0.416805398412083,0.993567401061346,-0.0709050738180101,0.0777973926342178,-0.592872467016245,0.124413022213054,-0.521967393198235
"ENSMUSG00000026028",0.146882475968976,0.00912496237567989,0.47927497186743,0.414539545498131,-0.467966710962457,0.940784148609776,-0.185041428040733,0.027127041878192,-0.821946248727921,0.741316948442262,0.282925282921725,0.411324090951857,-0.353979537765464,0.0804056162912233,-0.636904820687189
"ENSMUSG00000038079",0.195220106249677,0.000126442713404293,0.248938849681545,0.00230132975161912,-1.30022293245497,0.308269831057039,-0.677965192311335,0.00184256871957011,-1.32149398768186,0.0829597382878061,0.62225774014363,0.999504284200343,-0.0212710552268925,0.0676515857874427,-0.643528795370523
"ENSMUSG00000079550",0.00131994995943157,0.03219063696049,0.0358710402409741,0.999977993935014,0.0365434069317953,0.00243501656195722,-1.93021755881927,0.702205607414707,-0.765415304553595,0.00225067436299242,-1.96676096575106,0.679536298991565,-0.80195871148539,0.022044252378543,1.16480225426567
"ENSMUSG00000101586",0.68732871388222,0.0162730134552599,0.76333383970848,0.36459051200074,1.54820288574707,0.956377247004882,-0.260808445350173,0.401746755777409,1.43207531301592,0.168729984855325,-1.80901133109724,0.99985268649587,-0.116127572731146,0.190413849922363,1.6928837583661
"ENSMUSG00000026024",0.887671713737669,0.135190495326146,0.187553702880651,0.998998336408409,-0.0527021446227198,0.709099567930948,0.489270715982454,0.745405005446732,-0.345414711130055,0.627219091058322,0.541972860605174,0.8190956349054,-0.292712566507335,0.199561174075995,-0.834685427112509
"ENSMUSG00000097819",0.448184286254391,0.0848722860874604,0.636828100511712,0.774219282575639,0.751827656965641,0.810009594208855,-0.461688700557406,0.875726339079501,0.550866043200536,0.288002330033972,-1.21351635752305,0.99661279469144,-0.200961613765105,0.385953579448343,1.01255474375794
"ENSMUSG00000026021",0.798442744450052,0.000707256724467994,0.228710668207024,0.204526071110826,0.539074335513639,0.712773255255777,-0.215234985184529,0.0592206014438509,0.779405201473074,0.0290742491876165,-0.754309320698169,0.895031978454014,0.240330865959434,0.00708418716571724,0.994640186657603
"ENSMUSG00000026020",0.435664243945213,0.0236713641922072,0.873805584820812,0.274158587875827,-0.588865680855172,0.903353614762595,-0.241233298356156,0.131785919244829,-0.700380420575117,0.634144090984709,0.347632382499016,0.968422613631451,-0.111514739719945,0.378612398586835,-0.459147122218961
