,X1,X2,X3,X4,Y1,Y2,Y3,Y4
ENSMUSG00000020300,1495.547094,1412.126591,1125.515639,563.2516262,1550.458331,1561.763794,1571.99127,1426.162325
ENSMUSG00000020297,14134.59666,14530.59062,15425.32166,12544.68266,14898.57674,13965.51632,13904.44253,14573.90209
ENSMUSG00000040767,355.4439282,423.2888732,471.8811806,495.4147515,448.2651581,399.4767318,349.6945237,392.350334
ENSMUSG00000020282,323.25278,275.792338,335.2839968,421.4108882,255.5810256,297.7052787,318.6468791,329.1828199
ENSMUSG00000020289,414.4610333,555.0757183,497.8459346,549.8898175,359.4108172,419.4505683,452.641977,512.4575791
ENSMUSG00000020287,211.9250591,238.2636338,211.1047387,226.1229156,190.6874058,183.5690696,198.541517,203.737475
ENSMUSG00000069919,700.1574737,753.1923662,873.7704158,2009.410455,1511.522159,790.3932478,936.3315985,1104.096972
ENSMUSG00000069917,71.08878565,101.2402253,108.3746252,345.351362,189.6890424,109.3805337,146.2507471,136.1215444
ENSMUSG00000040711,305.8159081,327.2852113,308.1903405,237.4290614,276.5466566,373.7960847,352.1456536,296.2645379
ENSMUSG00000044949,194.4881871,183.2797183,160.3041331,70.92036899,116.8085156,151.230477,174.0302186,148.5771106
ENSMUSG00000044056,12.07168058,10.47312676,6.773414076,5.139157173,14.97545072,11.41362091,11.43860592,8.007149673
ENSMUSG00000020272,135.4710821,90.76709859,109.5035276,163.4251981,90.85106768,165.4975032,204.2608199,110.3207288
ENSMUSG00000020271,2372.755883,2053.605606,2000.414957,1388.600268,2109.541824,2037.331332,2187.22486,1967.08977
ENSMUSG00000057967,40.23893527,25.31005634,37.25377742,43.16892026,39.93453525,41.84994333,19.60903871,27.58018221
ENSMUSG00000057113,2551.148496,2464.675831,2323.281028,2607.60835,3409.410947,2406.371741,2524.663734,2575.633145
ENSMUSG00000087501,1.341297842,17.45521127,7.902316422,19.52879726,7.986907049,11.41362091,10.62156264,7.117466376
ENSMUSG00000040594,111.3277209,114.3316338,85.7965783,79.14302047,77.87234373,99.86918294,93.95997717,79.18181343
ENSMUSG00000053519,555.2973067,528.0201408,533.9708097,510.832223,599.0180287,508.8572655,525.3588289,556.0520606
ENSMUSG00000087328,25.48465901,12.21864789,20.32024223,28.77928017,37.93780848,24.72951197,16.34086559,37.36669847
ENSMUSG00000020155,6.706489212,15.70969014,10.16012111,13.36180865,19.96726762,19.97383659,10.62156264,11.56588286
ENSMUSG00000002699,42.92153096,34.91042253,32.73816803,38.02976308,47.92144229,37.09426795,49.83964006,42.70479825
ENSMUSG00000020143,61.69970075,77.67569014,65.47633607,39.05759452,64.89361977,65.62832022,68.6316355,68.50561387
ENSMUSG00000069911,97.91474249,67.20256338,79.02316422,47.28024599,112.8150621,77.04194112,94.77702045,159.2533102
ENSMUSG00000056427,462.7477556,378.7780845,386.0846023,290.876296,293.5188341,398.5255967,423.2284189,356.7630021
ENSMUSG00000018846,926.8368091,677.2621972,579.1269035,363.8523279,787.7087077,734.2762784,818.6773663,742.885553
ENSMUSG00000051062,800.7548119,853.559831,1040.847963,1225.17507,849.6072373,904.5294569,817.860323,893.2420302
ENSMUSG00000018848,875.8674911,767.1565352,872.6415135,842.8217764,981.3912037,828.4386509,803.9705872,814.9499
ENSMUSG00000018849,2246.673886,2097.243634,1993.641543,1918.961288,2322.193225,2011.650685,1761.545311,1965.310403
ENSMUSG00000049336,1447.260372,1630.316732,1797.212535,2257.11783,2000.720216,1819.5214,1787.690696,1736.661796
ENSMUSG00000042032,1967.683935,1855.488958,1653.841937,1447.18666,2005.712033,1822.374805,1822.006514,1759.793561
ENSMUSG00000020328,265.5769728,287.1382253,273.1943677,251.8187015,286.5302904,256.8064704,229.5891616,269.574039
ENSMUSG00000020326,1224.60493,1084.84138,897.4773651,547.8341547,1164.091702,1018.665666,917.5396031,876.3380475
ENSMUSG00000087306,26.82595685,10.47312676,29.351461,40.08542595,18.96890424,26.63178212,34.31581775,15.12461605
ENSMUSG00000020436,2520.298646,2361.690084,2092.984949,1325.902551,2953.158881,2374.984284,2326.122217,2301.610689
ENSMUSG00000010803,5263.252734,4625.630986,3833.752367,2746.365593,5875.368498,4772.795809,4564.820804,4193.077379
ENSMUSG00000020428,6.706489212,3.491042253,1.128902346,445.0510112,34.94271834,0.951135076,81.70432797,8.007149673
ENSMUSG00000007653,1093.157742,732.2461126,504.6193487,76.05952616,509.1653244,799.9045986,924.0759494,679.7180389
ENSMUSG00000055415,21.46076548,28.80109859,33.86707038,23.640123,16.97217748,20.92497166,50.65668334,21.35239913
ENSMUSG00000020415,568.7102852,469.5451831,663.7945794,845.9052707,498.1833272,541.195858,531.8951751,499.1123296
ENSMUSG00000020409,1081.086061,1028.111944,1046.492475,1102.863129,1203.027874,1113.779174,1125.885639,1056.943757
ENSMUSG00000046491,26.82595685,25.31005634,24.83585161,30.83494304,23.96072115,27.58291719,22.06016855,28.4698655
ENSMUSG00000044707,40.23893527,56.72943662,50.80060557,56.53072891,66.89034654,41.84994333,76.80206829,74.73339695
ENSMUSG00000044950,418.4849268,481.763831,353.3464343,349.4626878,371.3911778,479.3720781,475.5191888,467.0837309
ENSMUSG00000041278,938.9084897,876.2516056,826.3565173,893.1855167,1008.347015,899.7737815,869.3340496,795.3768675
ENSMUSG00000050541,393.0002678,346.4859436,473.010083,452.2458312,375.3846313,383.3074355,352.9626968,325.6240867
ENSMUSG00000041231,705.5226651,700.8267324,661.5367748,647.5338038,695.8592766,691.4752,589.0882047,645.0203903
ENSMUSG00000019189,1648.455048,1584.060422,1491.279999,1336.180865,1794.058996,1573.177415,1652.878555,1572.070386
ENSMUSG00000057098,64.38229643,76.80292957,132.0815745,304.2381047,122.7986959,150.2793419,101.3133667,94.30642948
ENSMUSG00000006169,1028.775445,851.8143098,725.8842085,511.8600545,792.7005246,817.02503,830.1159722,839.8610323
ENSMUSG00000044847,574.0754765,469.5451831,485.4280088,512.8878859,555.0900399,520.2708864,549.053084,504.4504294
ENSMUSG00000011254,142.1775713,157.0969014,142.2416956,165.480861,202.6677664,164.5463681,143.7996172,149.4667939
ENSMUSG00000069899,69.7474878,68.07532394,76.76535953,93.53266055,88.85434092,62.77491499,76.80206829,56.05004771
ENSMUSG00000011256,305.8159081,228.6632676,233.6827856,155.2025466,198.6743128,233.0280935,227.955075,217.0827245
ENSMUSG00000020411,46.94542448,73.31188732,63.21853138,71.94820043,64.89361977,79.89534635,106.2156264,104.982629
ENSMUSG00000020340,12196.42128,11841.61532,10041.58637,6382.833209,10894.14121,12024.24963,12555.50408,10153.06578
ENSMUSG00000048721,97.91474249,106.4767887,112.8902346,118.200615,113.8134254,81.7976165,107.8497129,92.52706288
ENSMUSG00000020397,240.0923138,221.6811831,200.9446176,189.120984,244.5990284,200.689501,245.9300272,207.2962082
ENSMUSG00000020399,32.19114822,23.56453521,40.64048446,17.47313439,57.90507611,22.82724181,44.1203371,59.6087809
ENSMUSG00000020354,20.11946764,15.70969014,14.6757305,9.250482912,20.965631,15.21816121,22.87721183,7.117466376
ENSMUSG00000082454,9.389084897,11.34588732,7.902316422,3.083494304,12.97872395,11.41362091,12.2556492,10.67619956
ENSMUSG00000020372,3139.978249,3424.712451,4024.536863,4639.631096,3925.564815,3510.639564,3376.022832,3529.373639
ENSMUSG00000040365,1125.34889,1070.004451,1318.55794,1106.974455,884.5499557,1046.248583,1170.82302,1152.13987
ENSMUSG00000040350,65.72359428,62.83876056,85.7965783,70.92036899,52.9132592,81.7976165,68.6316355,63.16751408
ENSMUSG00000086245,16.09557411,21.81901408,14.6757305,17.47313439,12.97872395,20.92497166,23.69425511,17.79366594
ENSMUSG00000046879,108.6451252,151.860338,89.18328533,150.0633895,148.7561438,120.7941546,112.7519726,210.8549414
ENSMUSG00000078153,17.43687195,33.16490141,38.38267976,31.86277447,28.95253805,37.09426795,29.41355807,25.80081561
ENSMUSG00000069892,32.19114822,21.81901408,5.64451173,21.58446013,14.97545072,20.92497166,8.987476077,6.227783079
ENSMUSG00000078921,4.023893527,6.109323943,6.773414076,7.194820043,9.983633811,17.12043136,4.085216399,48.93258133
ENSMUSG00000078920,24.14336116,7.85484507,7.902316422,18.50096582,12.97872395,13.31589106,12.2556492,40.92543166
ENSMUSG00000046311,474.8194362,444.2351267,351.0886296,253.8743644,423.3060736,428.9619191,444.4715442,424.3789327
ENSMUSG00000020346,1503.594881,1462.746704,1717.060468,1830.567785,1690.229204,1507.549095,1531.139106,1421.713909
ENSMUSG00000059864,14.75427627,13.96416901,10.16012111,8.222651477,13.97708734,9.511350756,7.353389517,16.90398264
ENSMUSG00000020357,48.28672233,16.5824507,28.22255865,19.52879726,32.94599158,36.14313287,37.58399087,30.2492321
ENSMUSG00000020362,869.1610019,808.1762817,567.83788,508.7765602,871.5712317,794.1977881,796.6171977,885.2348805
ENSMUSG00000083061,18.77816979,11.34588732,28.22255865,26.7236173,20.965631,13.31589106,11.43860592,9.786516267
ENSMUSG00000020363,112.6690188,152.7330986,153.5307191,85.31000908,95.84288459,131.2566404,147.8848336,161.92236
ENSMUSG00000020366,3734.173193,3587.918676,3283.976924,2800.840659,3699.93469,3627.629178,3622.769902,3557.843505
ENSMUSG00000020374,434.5805009,613.550676,590.415927,593.0587378,591.0311216,583.0458014,546.6019541,539.148078
ENSMUSG00000020376,744.4203025,678.1349577,707.8217709,571.4742777,740.7856288,583.9969364,625.8551523,659.2553231
ENSMUSG00000036644,3738.197087,3631.556704,3717.475425,3078.355147,3828.723567,3470.691891,3836.018198,3456.419609
ENSMUSG00000085192,8.047787054,11.34588732,16.93353519,43.16892026,17.97054086,19.97383659,12.2556492,22.24208242
ENSMUSG00000020381,144.860167,180.6614366,224.6515669,205.5662869,199.6726762,162.6440979,201.8096901,177.9366594
ENSMUSG00000015837,9144.968689,9129.075493,9647.599449,8583.420311,9937.709096,9057.659325,8921.295571,8249.143529
ENSMUSG00000036620,995.242999,1141.570817,1265.49953,1479.049434,1054.27173,1124.241659,1072.777826,1193.065301
ENSMUSG00000020377,54.99321154,56.72943662,67.73414076,70.92036899,66.89034654,38.9965381,59.64415942,69.39529716
ENSMUSG00000097887,17.43687195,11.34588732,21.44914457,4.111325739,6.988543668,11.41362091,17.15790887,4.448416485
ENSMUSG00000050567,197.1707828,247.864,139.9838909,106.8944692,164.7299579,175.0088539,228.7721183,172.5985596
ENSMUSG00000020368,5583.822918,4911.02369,4521.253896,3785.503174,6904.681144,5150.396434,5037.888863,5113.009908
ENSMUSG00000007850,4836.72002,3999.861662,3547.011171,3132.830213,3812.749753,4454.165559,4264.148877,4710.873057
ENSMUSG00000020375,802.0961097,793.3393521,860.2235876,1009.330469,838.6252401,836.9988665,716.5469563,758.8998523
ENSMUSG00000085564,6.706489212,15.70969014,5.64451173,23.640123,8.98527043,6.657945529,17.97495215,16.90398264
ENSMUSG00000036545,299.1094189,178.9159155,259.6475396,216.8724327,207.6595833,161.6929629,205.0778632,199.2890585
ENSMUSG00000044807,638.457773,589.1133803,548.6465402,327.8782277,667.905102,622.0423395,700.2060907,497.332963
ENSMUSG00000044296,24.14336116,46.25630986,31.60926569,20.55662869,23.96072115,25.68064704,22.87721183,30.2492321
ENSMUSG00000048728,63.04099859,77.67569014,56.4451173,38.02976308,71.88216344,77.04194112,82.52137125,52.49131452
ENSMUSG00000049321,299.1094189,283.6471831,251.7452232,205.5662869,324.4680989,297.7052787,293.3185374,315.8375704
ENSMUSG00000020335,50.96931801,75.05740845,55.31621495,49.33590886,53.91162258,63.72605007,71.89980861,76.51276354
ENSMUSG00000020364,101.938636,120.4409577,85.7965783,97.64398629,96.84124797,159.7906927,147.0677903,114.7691453
ENSMUSG00000020385,1185.707293,1201.791296,903.1218768,1021.664446,828.6416063,1220.306302,1245.991002,1289.151097
ENSMUSG00000093734,36.21504174,12.21864789,24.83585161,2.055662869,12.97872395,29.48518734,29.41355807,17.79366594
ENSMUSG00000063564,254.8465901,325.5396901,312.7059498,340.2122049,206.6612199,291.0473331,321.9150522,335.410603
ENSMUSG00000020359,151.5666562,162.3334648,139.9838909,157.2582095,103.8297916,187.3736099,172.396132,177.9366594
ENSMUSG00000020358,2889.155552,2755.305098,3078.516698,2355.789648,3312.569699,2799.190528,2835.957224,2824.744468
ENSMUSG00000001056,665.2837298,811.6673239,934.7311425,1256.010013,810.6710655,804.660274,763.1184233,759.7895356
ENSMUSG00000001054,807.4613011,817.7766479,924.5710214,800.6806876,856.595781,867.435189,852.993184,850.5372319
ENSMUSG00000001053,418.4849268,338.6310986,365.7643601,403.9377538,318.4779186,310.0700347,356.23087,335.410603
ENSMUSG00000052563,116.6929123,79.42121126,76.76535953,131.5624236,38.93617186,85.60215681,73.53389517,89.85801299
ENSMUSG00000007777,280.3312491,246.9912394,293.51461,271.3474987,240.6055749,226.370148,254.10046,271.3534056
ENSMUSG00000036391,325.9353757,340.3766197,225.7804692,243.59605,241.6039382,289.145063,349.6945237,320.2859869
ENSMUSG00000084744,4.023893527,8.727605633,6.773414076,21.58446013,4.991816906,19.02270151,10.62156264,9.786516267
ENSMUSG00000020386,1168.270421,1199.173014,1131.160151,928.1317855,1271.914948,1104.267823,1006.597321,1153.029553
ENSMUSG00000020387,1577.366263,1392.925859,1222.601241,1029.887098,1465.597443,1388.65721,1429.825739,1328.297162
ENSMUSG00000110618,48.28672233,71.56636619,71.1208478,57.55856034,57.90507611,67.53059037,35.94990431,41.81511496
ENSMUSG00000020392,1015.362467,939.9631267,944.8912636,917.8534711,1081.227542,862.6795136,839.1034483,896.8007633
ENSMUSG00000020390,2960.244338,2662.792479,2282.640544,2010.438286,2780.442016,2861.014307,2337.560823,2738.445188
ENSMUSG00000020389,163.6383368,168.4427887,190.7844965,183.9818268,174.7135917,197.8360957,158.5063963,162.8120433
ENSMUSG00000020349,6685.028446,6226.273859,5863.518785,4756.80388,7481.735178,6566.636562,5943.172817,6197.533847
ENSMUSG00000036309,6183.383053,6316.168197,6031.725235,6604.844799,8664.795785,6252.761987,5916.210388,6507.143634
ENSMUSG00000000782,85.84306191,96.87642253,74.50755484,52.41940317,75.87561697,80.84648143,83.33841453,79.18181343
ENSMUSG00000020402,9009.497607,9760.08138,10562.01035,10611.33173,10370.9988,9624.53583,9257.917402,9873.70523
ENSMUSG00000036275,1283.622035,1344.924028,1489.022194,1394.767257,1372.749649,1383.901535,1373.449753,1433.279791
ENSMUSG00000036264,265.5769728,362.1956338,326.252778,379.2697994,304.5008312,392.8187862,358.6819998,267.7946724
ENSMUSG00000020361,4741.487873,4317.546507,4027.923571,3989.013798,4971.849638,4264.889679,4398.961018,4453.754585
ENSMUSG00000018239,154.2492519,192.8800845,151.2729144,165.480861,199.6726762,178.8133942,150.3359635,167.2604598
ENSMUSG00000049470,2657.111026,2306.706169,1823.177289,1219.008081,2404.059022,2470.097791,2739.546117,2410.152051
ENSMUSG00000044894,2066.939975,1865.962084,2762.424041,3334.285174,2226.35034,2181.903863,1924.136924,2043.602533
ENSMUSG00000018238,13.41297842,20.94625352,13.54682815,19.52879726,17.97054086,12.36475598,16.34086559,16.90398264
ENSMUSG00000018387,120.7168058,141.3872113,184.0110824,144.9242323,126.7921494,141.7191263,125.8246651,136.1215444
ENSMUSG00000044352,1545.175114,1270.73938,1233.890264,985.6903458,1527.495973,1329.686836,1321.976027,1326.517796
ENSMUSG00000018398,5862.812869,5739.273465,5950.444266,4988.065952,5885.352132,5641.182133,6334.536548,5493.794359
ENSMUSG00000086851,30.84985037,35.7831831,25.96475396,43.16892026,20.965631,9.511350756,27.77947151,34.69764858
ENSMUSG00000018395,2752.343173,2645.337267,2726.299166,3075.271652,3242.684262,2765.9008,2704.413256,2784.70872
ENSMUSG00000000869,209.2424634,209.4625352,150.144012,141.840738,270.5564763,210.2008517,151.1530067,234.8763904
ENSMUSG00000020380,295.0855253,288.0109859,247.2296138,286.7649703,280.5401101,272.9757667,299.0378404,286.4780216
ENSMUSG00000018899,83.16046623,112.5861127,127.5659651,127.4510979,101.8330649,87.50442696,181.3836081,134.3421778
ENSMUSG00000081769,28.16725469,30.54661972,47.41389853,44.19675169,20.965631,18.07156644,38.40103415,32.91828199
ENSMUSG00000018900,195.829485,300.2296338,191.9133988,243.59605,157.7414142,204.4940413,235.3084646,250.8906897
ENSMUSG00000063652,16.09557411,34.03766197,36.12487507,48.30807743,20.965631,30.43632242,34.31581775,33.80796528
ENSMUSG00000020334,156.9318476,133.5323662,159.1752308,253.8743644,153.7479607,96.06464264,157.689353,137.0112277
ENSMUSG00000020388,171.6861238,155.3513803,237.0694927,263.1248473,157.7414142,184.5202047,192.822214,203.737475
ENSMUSG00000018906,324.5940779,221.6811831,242.7140044,287.7928017,251.587572,253.0019301,227.1380318,325.6240867
ENSMUSG00000020333,3382.753158,3002.296338,2918.212564,2126.583238,3066.972307,3081.677645,3237.125474,2917.271531
ENSMUSG00000035992,904.0347458,796.8303943,587.0292199,423.4665511,898.527043,901.6760517,776.1911157,879.0070974
ENSMUSG00000037533,603.5840291,438.9985634,383.8267976,319.6555762,397.3486257,510.7595356,548.2360407,522.2440953
ENSMUSG00000052298,2581.998347,2889.710225,2383.112852,1759.647416,2606.726788,2629.888484,2794.288017,2717.092789
ENSMUSG00000020268,185.0991022,225.1722253,168.2064496,172.675681,264.566296,224.4678778,200.1756035,248.2216399
ENSMUSG00000020267,2254.721673,2282.268873,2904.665736,3607.688336,2780.442016,2229.460617,2237.881543,2296.272589
ENSMUSG00000018339,363.4917153,348.2314648,443.658622,565.3072891,450.2618849,367.1381392,320.2809656,287.3677049
ENSMUSG00000020400,462.7477556,493.1097183,649.1188489,614.6431979,658.9198315,567.8276401,487.774838,481.3186637
ENSMUSG00000018340,2143.393952,1956.729183,2235.226645,2637.415461,2238.3307,2077.279005,2028.718464,1973.317553
ENSMUSG00000000594,1069.01438,1057.785803,1192.120877,1246.75953,1186.055697,1101.414418,1026.206359,1064.950906
ENSMUSG00000020264,18.77816979,2.61828169,7.902316422,14.38964009,8.98527043,12.36475598,19.60903871,18.68334924
ENSMUSG00000020261,1282.280737,1083.96862,932.4733378,802.7363505,984.3862938,1112.828038,1128.336769,1018.687375
ENSMUSG00000055333,12.07168058,9.600366197,9.031218768,1032.970592,36.9394451,13.31589106,109.4837995,11.56588286
ENSMUSG00000018593,7501.878832,6093.614253,7696.856195,12170.55202,9758.003687,6587.561534,7056.802807,6781.166089
ENSMUSG00000018585,430.5566074,464.3086197,572.3534894,702.0088699,507.1685976,486.9811587,482.055535,399.4678003
ENSMUSG00000018583,1572.001071,1316.12293,1344.522694,1215.924587,1417.676001,1472.357097,1290.111339,1348.759878
ENSMUSG00000000263,34.8737439,15.70969014,38.38267976,134.6459179,37.93780848,56.11696946,36.76694759,37.36669847
ENSMUSG00000020524,7091.441693,6669.636225,6567.953849,5303.610203,7446.79246,6863.390706,7055.985764,7063.195695
ENSMUSG00000020523,717.5943457,648.4610986,603.9627551,833.5712935,683.8789161,748.5433045,624.2210657,683.2767721
ENSMUSG00000020522,485.5498189,420.6705915,373.6666765,415.2438996,437.2831609,468.9095923,424.0454622,429.7170324
ENSMUSG00000020520,325.9353757,264.4464507,300.288024,376.1863051,316.4811918,290.0961981,265.5390659,273.1327722
ENSMUSG00000087165,105.9625295,86.40329577,120.792551,150.0633895,106.8248818,93.21123741,89.05771749,102.3135792
ENSMUSG00000020519,348.737439,341.2493803,395.1158211,473.8302914,306.497558,352.8711131,334.9877447,314.9478871
ENSMUSG00000037331,2779.169129,3086.081352,3130.446205,3602.549178,3352.504234,3523.955455,3184.017661,3121.009006
ENSMUSG00000020515,859.771917,1000.183606,988.9184551,1018.580952,915.4992205,912.1385375,978.0008058,929.7190453
ENSMUSG00000037275,372.8808002,316.8120845,365.7643601,269.2918359,358.4124538,401.3790019,388.9126011,307.8304208
ENSMUSG00000020514,236.0684203,229.5360282,243.8429067,239.4847243,232.6186678,222.5656077,217.3335124,218.8620911
ENSMUSG00000078853,101.938636,89.02157746,89.18328533,95.58832342,69.88543668,67.53059037,81.70432797,226.8692407
ENSMUSG00000069874,49.62802017,67.20256338,42.89828915,47.28024599,50.91653244,49.45902393,40.85216399,123.6659783
ENSMUSG00000037243,564.6863916,665.0435493,755.2356695,1004.191312,403.338806,622.0423395,684.6822684,654.8069066
ENSMUSG00000049755,425.191416,528.8929014,461.7210595,467.6633028,464.2389722,524.0754267,400.3512071,492.8845465
ENSMUSG00000013646,1016.703765,1069.13169,987.7895527,1123.419758,871.5712317,912.1385375,942.0509015,1000.004026
ENSMUSG00000107677,14.75427627,13.09140845,22.57804692,14.38964009,34.94271834,33.28972765,29.41355807,14.23493275
ENSMUSG00000049154,60.35840291,50.62011267,30.48036334,56.53072891,37.93780848,46.60561871,44.93738038,38.25638177
ENSMUSG00000072915,313.8636951,363.0683944,255.1319302,201.4549612,236.6121213,330.9950063,275.3435853,360.3217353
ENSMUSG00000020491,123.3994015,154.4786197,109.5035276,122.3119407,156.7430508,129.3543703,125.0076218,121.8866117
ENSMUSG00000037001,101.938636,95.1309014,150.144012,108.9501321,110.8183353,125.54983,124.1905785,105.8723123
ENSMUSG00000020496,7402.622792,8185.621324,9326.991183,10431.46123,9218.887461,8316.725101,8038.071786,8408.39684
ENSMUSG00000056895,266.9182706,306.3389577,363.5065554,587.9195806,256.579389,291.9984682,281.0628882,315.8375704
ENSMUSG00000036964,99.25604034,127.4230422,100.4723088,90.44916625,68.8870733,151.230477,138.8973576,123.6659783
ENSMUSG00000078851,439.9456923,399.724338,382.6978953,424.4943825,444.2717046,413.7437579,388.0955579,393.2400173
ENSMUSG00000085379,42.92153096,55.85667605,63.21853138,40.08542595,44.92635215,44.70334855,39.21807743,64.94688068
ENSMUSG00000020455,529.8126477,541.9843098,570.0956847,581.752592,397.3486257,474.6164027,506.5668334,524.0234619
ENSMUSG00000061462,99.25604034,150.1148169,77.89426187,126.4232665,107.8232452,155.9861524,123.3735352,109.4310455
ENSMUSG00000049287,158.2731454,149.2420563,194.1712035,212.761107,183.6988621,152.1816121,195.2733439,171.7088763
ENSMUSG00000043448,383.6111829,349.1042253,541.8731261,629.032838,439.2798877,375.6983549,468.9828426,379.0050845
ENSMUSG00000020444,1574.683667,1570.096253,1793.825828,2393.819411,1697.217748,1561.763794,1505.810765,1547.159253
ENSMUSG00000085882,186.4404001,157.969662,174.9798636,108.9501321,141.7676001,165.4975032,183.0176947,133.4524945
ENSMUSG00000036860,402.3893527,457.3265352,527.1973956,676.313084,444.2717046,424.2062437,485.3237081,414.5924164
ENSMUSG00000020441,374.222098,346.4859436,441.4008173,639.3111524,521.1456849,425.1573788,410.9727697,402.1368502
ENSMUSG00000048076,7578.332809,7854.84507,7975.695074,7331.521623,8566.956173,7627.152171,7595.234328,7411.951547
ENSMUSG00000000126,185.0991022,250.4822817,304.8036334,193.2323097,198.6743128,248.2462547,281.0628882,222.4208242
ENSMUSG00000009894,5496.638558,5693.889915,6115.264008,6434.224781,6507.332518,5367.255232,5243.783769,5291.83625
ENSMUSG00000036819,379.5872894,411.9429859,409.7915516,264.1526787,312.4877383,332.8972765,411.789813,319.3963036
ENSMUSG00000054519,178.392613,175.4248732,151.2729144,168.5643553,200.6710396,164.5463681,156.0552664,169.0398264
ENSMUSG00000020472,194.4881871,205.9714929,215.6203481,270.3196673,211.6530368,217.8099323,218.1505557,217.0827245
ENSMUSG00000072893,586.1471571,678.1349577,714.595185,804.7920133,272.553203,619.1889342,639.744888,601.4259088
ENSMUSG00000032691,16.09557411,13.09140845,19.19133988,8.222651477,8.98527043,5.706810454,17.15790887,16.01429935
ENSMUSG00000005417,5736.730872,5741.018986,5484.207597,5257.357788,5751.571439,5661.15597,5834.50606,5319.416433
ENSMUSG00000086536,22.80206332,34.03766197,22.57804692,47.28024599,25.95744791,69.43286052,49.83964006,36.47701518
ENSMUSG00000043648,24.14336116,33.16490141,57.57401965,62.69771751,14.97545072,24.72951197,26.96242823,34.69764858
ENSMUSG00000032633,959.0279573,937.344845,1000.207479,906.5473254,796.6939781,934.9657793,993.5246281,889.683297
ENSMUSG00000087249,24.14336116,20.07349296,18.06243754,33.91843734,10.98199719,19.02270151,20.42608199,24.02144902
ENSMUSG00000019373,909.3999371,804.6852394,758.6223765,785.2632161,900.5237698,787.5398426,805.6046738,862.9927981
ENSMUSG00000032615,681.3793039,733.9916338,826.3565173,1012.413963,745.7774457,718.1069821,677.3288789,695.7323382
ENSMUSG00000085260,16.09557411,7.85484507,4.515609384,19.52879726,12.97872395,13.31589106,4.902259678,7.117466376
ENSMUSG00000061650,971.0996379,858.7963943,1039.719061,826.3764735,916.4975839,751.3967097,888.9430883,841.6403989
ENSMUSG00000049892,237.4097181,191.1345634,258.5186372,220.9837584,310.4910115,173.1065838,207.528993,264.2359392
ENSMUSG00000000301,48.28672233,41.89250704,51.92950792,57.55856034,35.94108172,34.24086272,40.03512071,43.59448155
ENSMUSG00000062115,1663.209325,1509.875775,1528.533776,1434.852683,1273.911674,1461.894611,1602.221872,1362.994811
ENSMUSG00000020538,1102.546826,1214.882704,1513.858046,1416.351717,1213.011508,1107.121228,1085.850519,1100.538238
ENSMUSG00000000538,5060.716759,5179.833943,5102.638604,4912.006426,5297.3161,5083.816979,5420.265118,5067.63606
ENSMUSG00000056598,215.9489526,231.2815493,216.7492504,219.955927,214.6481269,160.7418278,272.8924554,177.0469761
ENSMUSG00000042709,374.222098,435.5075211,417.693868,437.8561912,320.4746453,367.1381392,347.2433939,363.8804685
ENSMUSG00000018415,1114.618507,1046.439915,1005.85199,836.6547878,1140.130981,1085.245121,1195.334318,1176.161319
ENSMUSG00000020537,780.6353443,852.6870704,820.7120055,1036.054086,835.63015,784.6864374,769.6547695,820.2879998
ENSMUSG00000042650,1062.307891,1108.405915,935.8600448,832.5434621,1308.854393,1035.786097,1171.640063,1025.804841
ENSMUSG00000020536,873.1848954,903.3071831,1074.715033,954.8554028,696.85764,819.8784352,1009.04845,975.9825768
ENSMUSG00000002812,1345.321736,1124.988366,1256.468311,1216.952419,1113.17517,1106.170093,1204.321794,1118.331904
ENSMUSG00000018599,320.5701843,345.6131831,416.5649657,418.3273939,322.4713721,291.9984682,309.659403,308.720104
ENSMUSG00000002814,101.938636,127.4230422,107.2457229,122.3119407,97.83961135,105.5759934,122.556492,107.6516789
ENSMUSG00000049323,555.2973067,551.584676,426.7250868,261.0691844,451.2602483,537.3913177,491.8600544,493.7742298
ENSMUSG00000020534,48.28672233,61.09323943,68.86304311,71.94820043,60.90016625,51.36129408,56.3759863,60.49846419
ENSMUSG00000042569,399.706757,469.5451831,417.693868,471.7746285,427.2995271,440.37554,468.9828426,384.3431843
ENSMUSG00000043284,842.335045,776.7569014,826.3565173,827.4043049,698.8543668,715.2535769,746.7775577,674.3799391
ENSMUSG00000097747,8.047787054,17.45521127,28.22255865,18.50096582,17.97054086,8.560215681,13.88973576,19.57303253
ENSMUSG00000018931,177.0513152,185.898,196.4290082,207.6219498,208.6579467,211.1519868,186.2858678,191.2819088
ENSMUSG00000042549,36.21504174,26.1828169,21.44914457,21.58446013,25.95744791,33.28972765,13.88973576,20.46271583
ENSMUSG00000018932,244.1162073,232.1543098,222.3937622,201.4549612,217.6432171,297.7052787,244.2959406,263.3462559
ENSMUSG00000042529,219.9728462,219.935662,221.2648598,244.6238814,258.5761157,216.8587972,201.8096901,203.737475
ENSMUSG00000010142,12.07168058,21.81901408,13.54682815,19.52879726,26.95581129,23.77837689,16.34086559,18.68334924
ENSMUSG00000042506,3559.804474,3605.373887,3399.124964,2442.127489,3165.810282,3663.772311,3588.454084,3407.487027
ENSMUSG00000019102,16.09557411,16.5824507,13.54682815,29.8071116,28.95253805,25.68064704,36.76694759,21.35239913
