"","Pval","Pval_d1t1_vs_d1t2","log2FoldChange_d1t1_vs_d1t2","Pval_d1t1_vs_d2t1","log2FoldChange_d1t1_vs_d2t1","Pval_d1t1_vs_d2t2","log2FoldChange_d1t1_vs_d2t2","Pval_d1t2_vs_d2t1","log2FoldChange_d1t2_vs_d2t1","Pval_d1t2_vs_d2t2","log2FoldChange_d1t2_vs_d2t2","Pval_d2t1_vs_d2t2","log2FoldChange_d2t1_vs_d2t2"
"ENSMUSG00000024472",0.0923693654569677,0.937397716413888,-0.182532592839516,0.999836577231505,0.0518015209526861,0.138642255833831,-1.24153341834418,0.92179982563196,0.234334113792203,0.177744496183451,-1.05900082550466,0.111242345712686,-1.29333493929686
"ENSMUSG00000085977",0.046182992382549,0.174545070260073,0.997560134493741,0.925678859032813,-0.361814100033406,0.418402248998878,0.595656096789743,0.189833074795523,-1.35937423452715,0.339466072177726,-0.401904037703998,0.316639923422219,0.957470196823149
"ENSMUSG00000040560",0.826903180497797,0.990503422408176,0.185697563092497,0.936105912884725,0.0990701853722395,0.904230265681372,0.138409324148728,0.999809760958056,-0.0866273777202576,0.999996323641967,-0.047288238943769,0.999127028393022,0.0393391387764884
"ENSMUSG00000078963",0.00466405011245483,0.219095655340095,1.40685238788927,0.466614308855359,0.965899177677378,0.0854250274890515,2.93036005447415,0.930843529883605,-0.440953210211895,0.0104764695845613,1.52350766658487,0.266991274763704,1.96446087679677
"ENSMUSG00000024901",0.101755436003896,0.0818563289953435,0.313048092191162,0.999992723717523,0.0601097724015459,0.686168510349424,0.481055066989454,0.989049858116805,-0.252938319789616,0.996837929067023,0.168006974798292,0.970550325059966,0.420945294587908
"ENSMUSG00000024807",0.0493471027572172,0.187504084445756,2.45450279701851,0.746981630970704,0.791185355672351,0.236342855428318,1.99619910436877,0.284971572906633,-1.66331744134615,0.640050275532795,-0.458303692649737,0.430442014068529,1.20501374869642
"ENSMUSG00000052188",0.0129587650018495,0.952612807316864,0.285066402395073,0.0740706689069854,-1.51461576652302,0.158608005097101,1.53826427923786,0.055893535330958,-1.79968216891809,0.44411499501746,1.25319787684279,0.0267046721337515,3.05288004576089
"ENSMUSG00000034445",0.176092344357649,0.994244915079787,-0.100966470321354,0.99999999906006,-0.00229997054431418,0.210954109534085,-0.701983543591838,0.995077188925361,0.0986664997770402,0.343619950363284,-0.601017073270484,0.214054458488472,-0.699683573047524
"ENSMUSG00000024687",0.292606528197861,0.365879868977849,0.698699073421358,0.437548426291588,0.654020432673245,0.614616499102539,0.487608087045808,0.999959290446364,-0.0446786407481123,0.778347806183106,-0.21109098637555,0.948850722040367,-0.166412345627438
"ENSMUSG00000118366",0.0975392335681937,0.590258783260905,0.832407308280522,0.337395656929082,-1.42389587523522,0.566527827726292,0.934721300406519,0.195526222862155,-2.25630318351574,0.999985810543056,0.102313992125997,0.191112254846719,2.35861717564174
"ENSMUSG00000036097",0.0307564679145418,0.71533666558091,0.237208253571346,0.251937816276217,0.406640936669672,0.175122308435866,-0.946685249142815,0.788235629128607,0.169432683098326,0.127401404731862,-1.18389350271416,0.0971178540637703,-1.35332618581249
"ENSMUSG00000025089",0.00222282479345504,0.25812438998843,1.120504719424,0.0977682015409501,1.80450776333882,0.0451084434554093,3.4002160765813,0.754135140544779,0.684003043914827,0.214643503720734,2.2797113571573,0.00859082363227592,1.59570831324247
"ENSMUSG00000064344",0.0181866965841634,0.274970512436872,1.69528932872912,0.488026254813492,-1.07710988348974,0.132769432632059,3.2929324299952,0.151943149534473,-2.77239921221886,0.655973474469859,1.59764310126608,0.104128166456885,4.37004231348494
"ENSMUSG00000064371",0.0174721719675692,0.999856728497279,0.137673611747504,0.0734605371599316,-2.0983297826365,0.465947066264471,1.0927541406674,0.0859041372401881,-2.23600339438401,0.494524040116519,0.955080528919895,0.0549418983532697,3.1910839233039
