,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5
ENSMUSG00000025494,469.5505563,430.0153173,367.1915837,317.5031829,443.8143048,332.1859363,192.6080064,277.3060213,460.9125933,311.7033499,321.3593827,169.0471399,148.2620435,300.4132019,481.2776215,135.8301203,82.86440427,474.5875449,233.4040495,57.90335608
ENSMUSG00000025495,260.5312158,269.302522,338.9460772,196.5495894,250.3220927,328.5515169,354.9317351,104.3198842,358.6834139,233.7775124,194.1904291,212.9343782,294.876731,220.8920602,223.3306828,204.3409266,215.8116902,180.644341,262.6646154,153.8057896
ENSMUSG00000038650,2570.640704,2770.123926,2227.543349,2656.443297,2415.269921,2892.99787,3509.342105,3933.783988,2849.197732,3438.614772,2395.588126,2646.237921,1212.454045,2754.208431,2660.985086,3778.22203,2895.70116,2474.352092,2628.687589,2057.981781
ENSMUSG00000110275,52.50248836,57.5525551,62.91044616,55.94103698,59.53606528,47.24745265,29.07290663,72.62776748,28.20115293,60.36508537,53.27348056,61.76722421,26.35769662,44.17841204,74.81577874,42.29797606,24.58614193,39.61498706,32.66295736,53.07807641
ENSMUSG00000025499,1063.918349,1339.997226,1464.914675,1067.415462,1389.625887,1046.712797,1277.996521,1427.465757,970.2959182,2220.337595,1257.941541,1555.558778,1050.189475,1485.656885,1657.113667,1168.258184,817.7168685,1575.884185,1058.824201,1184.60616
ENSMUSG00000038637,34.67145458,30.40512345,47.50380628,10.58343943,18.9432935,37.07107823,20.59330887,25.0895924,32.60758308,34.02395721,22.34049185,17.87998596,36.24183286,20.19584551,23.4497217,10.12768441,11.83777204,10.29989663,21.09482663,16.88847886
ENSMUSG00000025500,2.971838964,3.257691798,10.27109325,1.511919918,8.118554357,12.35702608,3.634113329,9.243534043,26.43858088,7.682829047,24.05899122,4.876359806,4.118390098,3.786721032,14.51649438,4.170222992,7.284782793,19.01519379,8.846217618,0.603159959
ENSMUSG00000038618,210.0099534,235.6397067,383.8821102,130.025113,265.206109,292.9342064,254.387933,293.1520796,382.4781367,269.9965636,182.1609335,172.2980465,126.022737,212.0563778,204.3475748,162.0429505,199.8762279,327.2197931,260.6231806,24.12639837
ENSMUSG00000038611,354.6394497,249.7563712,191.2991118,424.8494971,381.5720548,351.0849174,479.7029594,330.1262158,363.9711301,1089.864178,331.6703789,435.621476,448.9045206,460.7177256,415.39507,816.7679602,684.3142836,831.1224284,501.5124911,653.8253958
ENSMUSG00000025498,312.0430912,285.590981,1001.431592,329.5985422,581.8297289,664.3718726,989.6901966,636.4833441,1054.018091,2590.210936,2081.10274,601.4177094,377.2445329,734.6238803,1605.747609,8598.404062,2331.130494,657.6087851,4502.724768,1086.291087
ENSMUSG00000025497,1299.68424,934.957546,1351.932649,1422.716643,1491.107817,754.5054746,672.3109659,1274.287193,994.0906409,931.8174087,1804.424341,1089.05369,1035.363271,1236.995537,1704.01311,476.5969133,167.5500042,870.7374155,512.4001436,294.9452201
ENSMUSG00000058886,198.1225976,177.0012544,177.1763586,198.0615093,288.2086797,184.6285073,203.5103464,215.2422927,155.9876272,391.8242814,206.2199247,115.4071821,192.7406566,145.1576396,198.7643077,267.4900176,182.1195698,335.1427905,171.4805261,165.8689888
ENSMUSG00000025505,88.16455593,110.7615211,121.9692323,84.66751543,142.0747012,77.04969201,78.73912213,150.5375544,84.6034588,115.2424357,151.2279448,78.0217569,140.0252633,147.6821203,101.6154607,132.8513896,123.3860085,118.8449612,130.6518294,111.5845925
ENSMUSG00000025504,408.132551,220.437145,519.9740958,332.622382,642.7188866,1157.199148,798.2935613,649.6883927,1136.858978,1632.052399,281.8338971,321.8397472,251.221796,465.766687,591.8263095,1367.237395,775.8293674,1435.647131,1463.708777,244.2797835
ENSMUSG00000086844,3.962451952,4.343589064,16.69052653,0,20.29638589,6.541954982,14.53645332,18.48706809,8.812860292,19.75584612,8.592496864,32.50906537,4.942068117,34.08048929,26.79968194,35.7447685,9.561277415,20.59979327,14.97052212,7.84107947
ENSMUSG00000025503,2486.4386,2577.920109,2186.458976,2115.175966,4178.349309,3310.956105,3338.538778,4366.909583,3211.40629,3402.395721,3091.580372,1758.740437,2297.237996,2346.5048,3113.229718,3940.264981,3023.184859,3791.154261,3827.690316,3641.879834
ENSMUSG00000051007,334.8271899,327.9409743,238.8029181,276.6813451,244.9097231,244.9598699,484.5484439,143.9350301,398.3412852,91.09640156,319.6408833,169.0471399,126.846415,194.385013,246.7804045,103.6598286,184.3960644,164.0060464,193.9363093,160.4405492
ENSMUSG00000060240,4.95306494,24.97563712,10.27109325,16.6311191,21.64947828,30.52912325,48.45484439,10.56403891,30.84501102,31.82886319,60.14747805,24.38179903,7.413102176,18.93360516,23.4497217,0.595746142,5.918886019,9.507596894,12.92908729,10.25371931
ENSMUSG00000019082,5558.329475,4236.085235,1707.569253,6885.283308,3331.313471,5837.604496,7720.068082,2176.192015,8125.457189,2643.990739,2051.888251,1579.940577,1347.53724,2278.343821,3181.345577,901.9596584,1991.022197,1818.327906,2395.964018,850.4555425
ENSMUSG00000025507,29.71838964,38.00640431,24.39384647,51.40527722,31.12112503,74.14215646,71.47089547,39.6151459,55.52101984,131.7056408,63.58447679,17.87998596,14.82620435,47.96513308,35.73290925,134.0428819,81.95380642,90.32217049,90.50361102,44.03067702
ENSMUSG00000025508,3187.792595,4185.048063,3777.194543,4587.165032,4674.934217,3538.470761,3743.136729,5070.738675,3361.224915,5284.688837,4031.599528,4401.727452,3524.518246,4321.910938,7113.082248,3718.05167,3569.998867,3877.514933,3552.096613,4134.05836
ENSMUSG00000025509,2250.672709,1590.839495,1006.567138,3540.916449,2266.429758,2300.587502,1493.620578,1721.938342,2759.306557,3353.006105,1790.676346,1111.810036,5215.52922,1298.845314,3038.41394,728.0017851,717.0958061,1929.24987,949.2671983,1407.775345
ENSMUSG00000048200,64.38984422,55.38076057,64.19433281,49.89335731,63.59534246,57.42382707,37.5525044,69.98675775,34.37015514,153.6565809,39.52548557,52.0145046,77.42573383,75.73442065,65.88255143,60.76610645,69.66073545,41.99188628,48.99443604,179.7416678
ENSMUSG00000073787,14.85919482,22.80384259,15.40663987,16.6311191,13.53092393,12.35702608,6.056855549,58.10221398,17.62572058,57.07244435,13.74799498,6.501813075,23.06298455,7.573442065,20.09976145,36.93626078,37.78981074,9.507596894,13.60956557,104.3466729
ENSMUSG00000025510,1543.375035,1649.477947,1385.313702,1357.704087,1156.893996,2221.357158,2671.073297,1690.246225,1959.098843,1523.395245,582.5712874,663.1849336,2271.703978,732.0993996,797.2905377,2454.474104,1834.854666,1053.758656,2389.159235,2295.626805
ENSMUSG00000038489,800.4152943,894.7793472,722.8281875,1073.463142,1263.788295,473.9282943,514.8327216,989.0581426,446.8120168,973.5241949,1010.477631,802.9739147,639.1741431,846.9632709,1381.300273,632.0866563,550.9116987,610.8631004,458.6423596,774.4573876
ENSMUSG00000025511,3011.463483,3550.88406,3556.366038,3342.85494,2143.29835,1492.29262,1824.324891,1893.603974,907.7246101,1348.885271,737.2362309,3159.881154,1436.494466,2813.533727,2016.676066,1608.514582,1426.90683,1313.632971,1135.718247,2073.66394
ENSMUSG00000025512,1039.153024,1361.715172,1165.769084,892.0327518,953.9301369,1197.177762,648.0835437,1053.762881,772.8878476,666.2110331,620.3782736,625.7995084,397.8364834,633.6446527,833.0234469,507.5757127,340.5635956,541.9330229,994.1787646,425.8309312
ENSMUSG00000002957,1296.712401,957.7613886,752.3575806,1341.072968,1428.865567,1551.897099,935.1784967,883.4177535,1565.163988,1556.321655,879.8716789,762.337583,982.6478773,819.1939833,1250.651824,1314.215988,1394.125307,1673.337053,1702.556652,1454.218662
ENSMUSG00000048191,1.981225976,1.085897266,5.135546625,6.047679673,29.76803264,24.71405215,3.634113329,5.282019453,12.33800441,43.90188027,10.31099624,3.250906537,11.53149227,6.311201721,17.86645463,18.46813039,37.78981074,34.86118861,9.526695897,12.66635914
ENSMUSG00000025139,1408.651669,1299.819027,1219.692323,1208.024015,759.0848323,990.7427379,873.3985701,1511.978068,969.4146321,1021.816263,757.8582234,1053.293718,993.3556915,815.4072623,844.189981,1081.874993,963.8678232,991.9592759,777.1061938,2635.809022
ENSMUSG00000053046,0,3.257691798,8.987206594,1.511919918,17.59020111,9.44949053,0,17.16656322,1.762572058,13.17056408,49.83648181,39.01087845,5.765746137,7.573442065,20.09976145,3.57447685,5.00828817,12.67679586,2.721913113,6.634759551
ENSMUSG00000025147,413.085616,451.7332626,442.9408964,418.8018174,311.2112503,308.9256519,541.482886,511.0353821,361.327272,542.1882213,218.2494203,289.3306818,553.5116291,301.6754422,288.0965808,330.6391086,340.5635956,574.4173123,310.9785732,324.5000581
ENSMUSG00000037887,78.25842605,66.23973323,34.66493972,267.6098256,79.83245117,126.4777963,345.2407663,989.0581426,235.3033698,1386.201869,85.92496864,68.26903728,287.4636288,30.29376826,228.9139499,333.0220932,183.4854666,2022.741239,151.0661778,275.6441014
ENSMUSG00000045777,10.89674287,3.257691798,11.55497991,7.559599592,25.70875546,7.995722756,24.22742219,6.602524316,6.169002204,15.36565809,25.77749059,3.250906537,40.36022296,13.88464379,15.6331478,22.04260724,39.61100643,14.26139534,15.6510004,24.12639837
ENSMUSG00000007891,5134.347116,4611.805689,4569.35261,5294.743554,5600.449414,8007.352898,5110.774712,7747.402033,5742.459766,6205.530776,5370.31054,5060.036025,5676.788911,4897.492535,5878.063572,8836.702519,11213.10191,5636.420358,8190.917036,16239.47874
ENSMUSG00000031097,122.8360105,132.4794665,173.3246986,178.4065504,0,2.180651661,220.469542,69.98675775,85.48474483,16431.37624,5.155498118,172.2980465,33891.87947,233.5144637,196.5310009,38.72349921,19.12255483,2.376899223,6.804782783,4.222119714
ENSMUSG00000018819,31.69961561,52.12306877,83.45263266,54.42911706,46.00514135,74.14215646,44.82073106,46.21767021,26.43858088,161.33941,190.7534304,40.63633172,966.9979949,45.44065239,146.2815972,260.3410639,258.6097891,54.66868214,219.1140056,286.5009806
ENSMUSG00000061723,208.0287275,207.4063778,215.6929582,293.3124642,1.353092393,0,443.3618262,68.66625289,135.7180485,28435.24785,1.718499373,245.4434436,57657.46137,363.5252191,269.1134728,60.76610645,20.94375053,0,0.680478278,1.206319918
ENSMUSG00000037772,652.8139591,793.7909014,698.434341,718.1619612,849.7420227,464.4788037,370.6795596,875.4947243,430.0675823,629.9919818,1180.609069,802.9739147,676.239654,906.2885671,1076.453891,299.6603092,241.30843,472.2106457,352.4877482,366.7212552
ENSMUSG00000000031,153.5450131,141.1666446,187.4474518,222.252228,0,49.42810431,77.52775102,19.80757295,71.38416837,4434.089907,20.62199247,225.9380043,44470.37627,232.2522233,206.5808816,34.55327622,4.097690321,0.792299741,2.721913113,0
ENSMUSG00000000244,10.89674287,14.11666446,7.703319937,7.559599592,2.706184786,20.35274883,6.056855549,3.96151459,6.169002204,19.75584612,37.8069862,11.37817288,13.17884831,12.62240344,11.16653414,20.25536882,30.96032687,2.376899223,20.41434835,21.71375853
ENSMUSG00000059277,16.84042079,9.773075394,23.10995981,3.023839837,5.412369571,23.26028438,30.28427774,10.56403891,17.62572058,19.75584612,24.05899122,8.127266343,10.70781425,25.24480688,10.04988073,22.63835338,20.03315268,11.09219638,9.526695897,36.79275751
ENSMUSG00000037706,4671.730851,3824.530171,3410.002959,5402.089868,5968.490545,3817.594174,3734.657131,3785.887443,4685.797817,2414.603415,4366.706906,4450.49105,3499.807905,3854.882011,2949.081667,4314.989304,2794.1695,3610.50992,4033.194756,2673.808099
ENSMUSG00000045752,775.6499696,874.1472991,426.2503699,718.1619612,453.2859516,280.5771803,210.7785731,275.9855164,315.5003985,342.4346661,280.1153978,357.5997191,332.7659199,362.2629788,681.1585826,277.617702,280.9194364,335.1427905,330.7124433,359.4833357
ENSMUSG00000009545,33.68084159,28.23332892,15.40663987,52.91719714,50.06441853,80.68411145,30.28427774,42.25615562,47.58944558,20.85339313,13.74799498,22.75634576,41.18390098,15.14688413,35.73290925,22.04260724,42.34279998,14.26139534,18.37291351,77.80763474
ENSMUSG00000101609,53.49310135,86.87178128,64.19433281,423.3375771,258.440647,172.2714812,250.7538197,174.3066419,101.3478934,1297.300562,1007.040632,521.7704992,205.9195049,325.6580088,659.9421677,305.6177707,308.6926708,478.5490436,140.8590036,162.250029
ENSMUSG00000037664,39.62451952,47.7794797,39.80048634,19.65495894,44.65204896,45.79368488,6.056855549,50.1791848,24.67600882,158.046769,128.887453,60.14177094,191.0933005,74.4721803,72.58247192,12.51066897,14.56956559,27.73049094,8.846217618,23.52323841
ENSMUSG00000000154,1431.435768,1050.062656,722.8281875,1666.13575,2338.143655,1152.110961,753.4728302,1885.680945,1614.516005,1111.815118,3098.454369,1217.464498,719.070911,1436.429512,2368.421891,539.7460043,236.3001418,1565.584288,715.1826705,379.3876143
ENSMUSG00000010760,5.943677928,2.171794532,5.135546625,6.047679673,8.118554357,23.26028438,19.38193776,10.56403891,12.33800441,6.58528204,1.718499373,4.876359806,2.471034059,3.786721032,4.466613656,74.46826771,48.71698493,13.4690956,27.21913113,1.809479878
ENSMUSG00000059119,1184.773134,1217.290835,988.5927253,860.2824336,845.6827455,847.5466121,1033.299557,660.2524316,1118.351971,885.7204344,716.6142384,1093.93005,1927.406566,1047.659486,640.9590597,890.0447356,961.5913286,1152.003824,1099.652898,1027.78457
ENSMUSG00000010755,802.3965202,658.0537432,521.2579824,1319.906089,1068.94299,843.9121927,743.7818614,529.5224502,820.4772932,859.3793062,1039.692121,866.3665922,620.2295487,705.5923524,806.223765,898.9809277,654.7198535,892.9218082,764.8575848,547.669243
ENSMUSG00000045362,6.934290916,9.773075394,24.39384647,9.07151951,13.53092393,28.34847159,25.4387933,18.48706809,7.050288234,5.487735033,20.62199247,4.876359806,4.942068117,7.573442065,10.04988073,74.46826771,66.47364298,2.376899223,33.34343564,53.68123637
ENSMUSG00000010751,10.89674287,2.171794532,8.987206594,13.60727927,16.23710871,23.98716827,21.80467997,10.56403891,10.57543235,5.487735033,20.62199247,4.876359806,31.29976474,7.573442065,7.816573899,424.1712529,402.9395482,19.80749353,102.75222,48.8559567
ENSMUSG00000037613,14.85919482,16.28845899,10.27109325,27.21455853,37.886587,125.0240285,76.31637991,47.53817508,27.31986691,32.9264102,13.74799498,4.876359806,42.007579,3.786721032,18.98310804,2154.218048,1335.391746,58.63018084,567.5188841,209.8996658
ENSMUSG00000037606,32.6902286,33.66281525,68.04599278,18.14303902,50.06441853,68.32708537,81.16186435,22.44858268,31.72629705,79.02338448,63.58447679,26.0072523,258.6348981,22.72032619,39.08286949,221.0218186,164.8182107,30.8996899,108.1960463,227.3913046
ENSMUSG00000048965,39.62451952,30.40512345,35.94882637,15.11919918,14.88401632,90.86048586,47.24347328,10.56403891,59.92744999,25.24358115,25.77749059,1.625453269,9.884136234,1.262240344,17.86645463,22.04260724,58.73356127,26.14589146,28.58008769,18.69795874
ENSMUSG00000031090,359.5925146,287.7627755,363.3399237,260.050226,362.6287613,324.1902136,340.3952818,621.9577906,392.172283,341.3371191,407.2843513,318.5888407,204.2721488,458.1932449,342.8125981,213.2771187,147.0615526,478.5490436,257.2207892,57.90335608
ENSMUSG00000058454,1686.023305,1176.026739,721.5443008,1534.598717,1286.790866,1126.670025,1156.85941,1752.309954,1426.802081,617.9189648,1742.558364,845.2356997,721.5419451,978.2362667,913.4224927,334.2135855,166.1841075,880.2450124,718.5850619,199.6459465
ENSMUSG00000037541,37.64329354,30.40512345,93.72372591,54.42911706,89.30409792,157.7338035,67.83678214,62.06372857,149.818625,81.2184785,134.0429511,112.1562755,64.24688552,40.39169101,71.4658185,76.25550613,122.0201118,140.2370542,219.1140056,83.23607437
ENSMUSG00000031078,1123.355128,799.2203878,622.6850283,1200.464415,579.1235441,2041.089954,1771.024562,1309.940824,2174.132634,2005.218381,336.8258771,372.2287985,910.1642116,382.4588243,587.3596958,2950.134893,2171.77587,1669.375555,3013.838295,2036.871182
ENSMUSG00000037519,665.6919279,524.4883795,458.3475363,497.4216531,462.7575983,598.2254389,608.1082971,282.5880407,693.572105,485.115777,283.5523965,573.7850038,470.3201491,448.0953222,330.5294106,530.2140661,607.3687653,577.5865113,602.2232763,563.9545619
ENSMUSG00000031077,245.672021,221.5230423,324.823324,182.9423101,171.8427339,235.5103794,267.7130152,80.55079666,261.7419507,124.0228118,87.64346801,73.14539709,182.0328423,117.388352,200.9976145,195.4047345,197.5997332,232.1438242,304.1737904,168.8847886
ENSMUSG00000031075,37.64329354,26.06153438,43.65214631,42.33375771,54.12369571,51.60875597,89.64146212,52.82019453,38.77658528,137.1933758,87.64346801,47.13814479,375.5971769,20.19584551,45.78278998,58.97886802,56.00176772,26.14589146,43.55060981,77.80763474
ENSMUSG00000115783,15.84980781,42.34999337,60.34267284,19.65495894,29.76803264,82.13787922,19.38193776,17.16656322,20.26957867,26.34112816,178.7239348,60.14177094,38.71286692,59.32529617,122.8318755,21.4468611,81.49850749,53.8763824,23.13626146,20.50743861
ENSMUSG00000031072,201.0944366,203.0627887,277.3195177,123.9774333,188.0798426,131.5659835,135.6735643,211.2807781,188.5952102,173.4124271,206.2199247,164.1707801,182.0328423,188.0738113,182.0145065,284.7666557,245.8614193,225.0131265,284.4399203,153.8057896
ENSMUSG00000070348,362.5643536,256.2717548,457.0636496,152.7039118,354.5102069,2123.227834,260.4447886,331.4467207,302.281108,229.3873244,905.6491694,170.6725932,597.9902422,183.0248499,971.4884703,966.8959879,880.0928211,308.996899,1722.290522,927.6600173
ENSMUSG00000048677,47.54942342,53.20896603,43.65214631,60.47679673,50.06441853,137.3810546,121.137111,56.78170912,85.48474483,60.36508537,65.30297616,50.38905133,52.71539325,58.06305583,97.14884703,198.3834652,200.7868257,51.49948317,178.9657872,328.1190178
ENSMUSG00000031070,7.924903904,10.85897266,3.851659969,6.047679673,14.88401632,2.907535548,9.690968878,1.320504863,5.287716175,16.4632051,3.436998746,4.876359806,228.9824894,6.311201721,11.16653414,12.51066897,11.83777204,4.753798447,6.124304505,19.90427865
ENSMUSG00000019762,1762.300506,1909.007394,1978.469337,1474.12192,1455.927415,696.3547637,614.1651526,2486.510657,977.3462064,631.0895289,1541.493937,2521.07802,823.6780195,2097.843452,1124.469988,318.1284396,198.96563,845.3838238,454.5594899,516.3049251
ENSMUSG00000040624,47.54942342,48.86537697,48.78769294,18.14303902,33.82730982,48.70122042,46.03210217,68.66625289,38.77658528,63.65772639,84.20646927,37.38542518,48.59700315,26.50704723,72.58247192,178.7238425,162.0864171,32.48428939,108.8765245,298.5641798
ENSMUSG00000040675,75.28658708,69.49742502,127.104779,84.66751543,58.18297289,367.0763629,261.6561597,97.71735988,245.8788021,144.8762049,111.7024592,22.75634576,79.07308987,17.67136482,205.4642282,289.5326248,263.6180773,238.4822221,361.3339658,281.675701
ENSMUSG00000038587,61.41800525,61.89614416,48.78769294,95.25095486,87.95100553,163.5488746,48.45484439,213.9217878,65.21516616,339.1420251,75.6139724,40.63633172,287.4636288,46.70289273,77.04908557,343.7455237,422.517402,86.36067178,129.9713512,3766.733945
ENSMUSG00000075327,78.25842605,62.98204143,96.29149922,72.57215608,104.1881142,81.41099533,134.4621932,299.754604,81.07831469,204.1437432,73.89547303,79.64721017,116.9622788,112.3393906,118.3652619,193.617496,157.9887268,376.342377,106.1546114,348.0232965
ENSMUSG00000095123,10.89674287,39.09230158,41.084373,30.23839837,24.35566307,20.35274883,20.59330887,43.57666049,17.62572058,44.99942727,39.52548557,24.38179903,14.82620435,40.39169101,23.4497217,42.29797606,40.97690321,20.59979327,28.58008769,46.44331686
