"","KW_Pval","Pval_d1t1_vs_d1t2","log2FoldChange_d1t1_vs_d1t2","Pval_d1t1_vs_d2t1","log2FoldChange_d1t1_vs_d2t1","Pval_d1t1_vs_d2t2","log2FoldChange_d1t1_vs_d2t2","Pval_d1t2_vs_d2t1","log2FoldChange_d1t2_vs_d2t1","Pval_d1t2_vs_d2t2","log2FoldChange_d1t2_vs_d2t2","Pval_d2t1_vs_d2t2","log2FoldChange_d2t1_vs_d2t2"
"ENSMUSG00000006362",0.0963112641952464,1,0.136560453298299,1,-0.850775424519294,0.414956951645842,-0.955988281335434,1,-0.987335877817593,0.0969415875670879,-1.09254873463373,1,-0.10521285681614
"ENSMUSG00000031962",0.162819807146573,1,-0.382067130737975,1,-2.03112639925682,1,1.05022408918361,0.726683205941114,-1.64905926851884,1,1.43229121992158,0.170475483597854,3.08135048844043
"ENSMUSG00000099881",0.33396524909016,1,-0.249286306169194,1,-0.513926912203104,1,-0.103627364358775,0.523071818441571,-0.26464060603391,1,0.145658941810419,0.98761342029669,0.410299547844329
"ENSMUSG00000000740",0.684250019956331,1,-0.457276527749873,1,-0.107680210075532,1,-0.0709577279144718,1,0.349596317674341,1,0.386318799835402,1,0.0367224821610608
"ENSMUSG00000019278",0.174324997058285,1,-0.254749150767045,1,-0.859825675801099,0.8937667468433,0.842174856561231,1,-0.605076525034054,1,1.09692400732828,0.170475483597854,1.70200053236233
"ENSMUSG00000032815",0.0463673286498806,0.287752883586541,-1.47898676254472,0.987613420296689,-0.866490425511561,0.0384566636927224,-1.82429245559904,1,0.612496337033158,1,-0.34530569305432,1,-0.957802030087478
"ENSMUSG00000001482",0.0300603591221104,1,0.307065110711502,0.0836405535631547,0.631744589068617,0.0528879294252798,0.883428034165859,1,0.324679478357115,0.987613420296689,0.576362923454357,1,0.251683445097242
"ENSMUSG00000039960",0.34645144209255,1,-0.562067237569962,1,0.0797065554766824,1,-0.118405610562228,0.652856580243274,0.641773793046644,0.806885880862891,0.443661627007734,1,-0.19811216603891
"ENSMUSG00000031972",0.0308496080775728,1,-3.63932754354381,1,-5.92827353233189,0.253417121756203,3.79374247686896,0.806885880862891,-2.28894598878808,0.987613420296689,7.43307002041277,0.0233790026157443,9.72201600920085
"ENSMUSG00000031980",0.00137318410354393,0.129218275666543,2.14021542198142,1,1.01454397961653,0.00166948322981299,3.694857134866,0.80688588086289,-1.12567144236488,1,1.55464171288458,0.0276707006946457,2.68031315524947
"ENSMUSG00000031983",0.0690400278793588,1,-0.0651870199001495,1,-0.614439884656267,0.368212974836413,-0.558006831518639,1,-0.549252864756117,0.585092953900933,-0.49281981161849,0.0617792938327118,0.0564330531376278
"ENSMUSG00000031985",0.0397386213378178,1,-0.0114324281668379,0.368212974836413,0.343060557650114,0.195056667874317,0.584579280509742,0.325916268762689,0.354492985816952,0.170475483597854,0.59601170867658,1,0.241518722859628
"ENSMUSG00000031987",0.247617483179747,1,0.054579326474053,1,-0.378074608078877,0.325916268762689,0.470295229026326,1,-0.43265393455293,1,0.415715902552273,0.806885880862891,0.848369837105203
"ENSMUSG00000050930",0.0569014101144256,1,-0.518426322841808,1,0.0992181837686087,0.414956951645842,-2.2107374742016,0.652856580243274,0.617644506610417,1,-1.6923111513598,0.0528879294252797,-2.30995565797021
"ENSMUSG00000051495",0.0157413018350099,0.0528879294252797,-1.46273647638432,1,0.129597732747529,0.148610940055914,-0.955107681016902,0.148610940055914,1.59233420913185,1,0.507628795367414,0.368212974836413,-1.08470541376443
"ENSMUSG00000110697",0.0171188456322809,0.0528879294252797,-3.22564644307191,1,-0.885887079559646,0.0719772847482237,-2.60967850622064,0.368212974836413,2.33975936351227,1,0.615967936851276,0.466468454692816,-1.72379142666099
"ENSMUSG00000025810",0.00494276927418904,0.112067095784955,1.8594985327042,1,0.0404690113715406,0.652856580243274,1.3519816377383,0.00804384670337686,-1.81902952133266,1,-0.507516894965907,0.0836405535631546,1.31151262636676
"ENSMUSG00000025809",0.097281499218348,1,-0.346808704981339,1,0.01637646192092,0.325916268762689,-1.10738920998612,1,0.363185166902259,1,-0.760580505004781,0.129218275666543,-1.12376567190704
"ENSMUSG00000094242",0.0336876951914878,0.22261320515682,-1.31044284420553,1,-0.237015204570133,0.22261320515682,-0.936120640729086,0.22261320515682,1.07342763963539,1,0.374322203476441,0.22261320515682,-0.699105436158953
"ENSMUSG00000021748",0.030373658264241,1,0.0543014396811443,1,0.588731830849001,0.0197007659164142,1.33853250563523,1,0.534430391167857,0.325916268762689,1.28423106595409,0.585092953900933,0.749800674786232
"ENSMUSG00000021749",0.187814986402516,1,-6.73725676424457,0.173519878139108,-3.6845416851682,1,-3.11414014124137,1,3.05271507907637,1,3.6231166230032,1,0.570401543926831
"ENSMUSG00000021747",0.340158269234765,1,-0.533056966638514,1,-0.0647399857066363,0.987613420296689,0.794491395114815,1,0.468316980931877,1,1.32754836175333,0.523071818441571,0.859231380821451
"ENSMUSG00000033111",0.00662220815126068,0.253417121756203,0.975129475612404,1,-0.215968050446768,1,0.84470713107396,0.00667090761816205,-1.19109752605917,1,-0.130422344538444,0.0836405535631547,1.06067518152073
"ENSMUSG00000054423",0.0596536214715537,1,0.340778996358033,0.552650484519342,-1.62974225221261,1,0.966498027750078,0.237146170559461,-1.97052124857065,1,0.625719031392046,0.0616076315177101,2.59624027996269
"ENSMUSG00000021738",0.0203449985152084,0.80688588086289,-0.260841902391488,0.0165572936118174,-0.562483207526874,0.148610940055914,-0.426638620634794,0.806885880862891,-0.301641305135386,1,-0.165796718243305,1,0.135844586892081
"ENSMUSG00000114253",0.488338221550059,1,0.346012544418628,1,1.0068846805149,1,1.12284526134477,1,0.660872136096268,1,0.776832716926143,1,0.115960580829874
"ENSMUSG00000017491",0.0458937561334583,1,-0.240198371009128,0.195056667874317,1.61691495082007,1,-0.0947615820961604,0.0528879294252797,1.85711332182919,1,0.145436788912968,0.287752883586541,-1.71167653291623
"ENSMUSG00000021775",0.0569014101144259,1,0.168246548372067,1,-0.104567223004812,0.726683205941114,1.25180313281931,1,-0.27281377137688,0.368212974836413,1.08355658444724,0.0451578909987473,1.35637035582412
"ENSMUSG00000021806",0.00401467005798428,0.195056667874317,-1.311673239353,0.893766746843301,-0.945816195235696,0.00205132778466051,-2.85699552389311,1,0.365857044117305,0.893766746843301,-1.54532228454011,0.195056667874317,-1.91117932865742
"ENSMUSG00000021807",0.0112416216200096,1,-0.00989715509277274,1,0.146496634904407,0.0138785012176004,0.583156558646074,1,0.15639378999718,0.0451578909987473,0.593053713738847,0.22261320515682,0.436659923741667
"ENSMUSG00000043004",0.0608006435390904,0.987613420296689,-0.730012731660912,1,-0.664283970385229,0.0451578909987473,-2.53511625250659,1,0.0657287612756833,1,-1.80510352084568,0.523071818441571,-1.87083228212136
"ENSMUSG00000021815",0.637569190677839,1,-1.31750491205848,1,-2.56669973912957,1,0.0528671792535747,1,-1.24919482707109,1,1.37037209131206,1,2.61956691838315
"ENSMUSG00000021816",0.853562830647342,1,0.0464584222317256,1,-0.173805804469193,1,0.103072349421133,1,-0.220264226700919,1,0.0566139271894076,1,0.276878153890326
"ENSMUSG00000099966",0.0377418520240212,1,-0.245340871434128,0.0836405535631547,-1.33069134100907,0.893766746843301,-0.91204271582611,0.0969415875670879,-1.08535046957495,0.98761342029669,-0.666701844391982,1,0.418648625182965
"ENSMUSG00000068697",0.232738353356904,1,-4.00042288337754,1,-5.67502145758975,0.848574958126198,1.97928812059504,1,-1.67459857421221,0.765109067111159,5.97971100397257,0.325372573592014,7.65430957818478
"ENSMUSG00000039376",0.578357938923911,1,-3.19996509325998,1,-6.19553763970439,1,-0.316163783885067,1,-2.99557254644442,1,2.88380130937491,1,5.87937385581933
"ENSMUSG00000039357",0.177749743981916,0.652856580243274,0.391434814303483,1,-0.562703349569367,1,-0.14814420179692,0.22261320515682,-0.954138163872851,1,-0.539579016100403,1,0.414559147772448
"ENSMUSG00000021819",0.0278093602610689,1,-0.692677512174068,1,-0.344636252231988,0.0165572936118174,-0.774207707398237,1,0.348041259942079,0.414956951645842,-0.081530195224169,0.52307181844157,-0.429571455166248
"ENSMUSG00000021820",0.0335139030293556,1,-0.10287975040239,0.0326638908312147,-1.22527526815102,1,-0.156460713513601,0.195056667874317,-1.12239551774863,1,-0.0535809631112114,0.253417121756203,1.06881455463742
"ENSMUSG00000021822",0.0161596354565767,1,-0.534325538117716,1,-1.07148023153641,0.0326638908312148,-3.20668282002471,1,-0.537154693418698,0.0326638908312148,-2.67235728190699,0.414956951645842,-2.13520258848829
"ENSMUSG00000021823",0.00211157327602346,0.726683205941114,-2.01395489346911,1,-0.0626830458359245,0.0276707006946457,-3.01504281039187,0.170475483597854,1.95127184763318,1,-1.00108791692277,0.00307202713313942,-2.95235976455595
"ENSMUSG00000021768",0.0257237409591545,0.195056667874317,-2.95807190719211,1,-3.5824526448207,0.0969415875670879,-3.32879610331846,0.368212974836413,-0.624380737628587,1,-0.370724196126346,0.195056667874317,0.253656541502241
"ENSMUSG00000021770",0.360982502225301,1,0.30063300784252,1,-0.279642679086541,1,-0.0225922243725159,0.466468454692816,-0.580275686929061,1,-0.323225232215036,1,0.257050454714025
"ENSMUSG00000021771",0.0336876951914878,1,0.019826105273806,0.0969415875670879,-0.428463082408566,1,-0.263738227962227,0.0528879294252798,-0.448289187682372,1,-0.283564333236033,1,0.164724854446338
"ENSMUSG00000039081",0.451510497926005,1,0.271490072700541,1,-1.40485288955022,1,-0.134743783844816,0.652856580243274,-1.67634296225077,1,-0.406233856545358,1,1.27010910570541
"ENSMUSG00000063142",0.6975180135774,1,-0.641689913861014,1,-1.59887402528822,1,-0.175805961645524,1,-0.957184111427206,1,0.46588395221549,1,1.4230680636427
"ENSMUSG00000021782",0.0110069427540886,1,-1.4072349989939,1,0.177343630888656,0.0969415875670879,-2.17470501421942,0.368212974836413,1.58457862988255,1,-0.767470015225526,0.0116022094398939,-2.35204864510808
"ENSMUSG00000087535",0.00225207163004446,0.466468454692816,-2.68639590659193,1,1.21738956463047,0.112067095784955,-3.22013242077722,0.0326638908312148,3.9037854712224,1,-0.533736514185295,0.00455131944063286,-4.4375219854077
"ENSMUSG00000114709",0.00694446314891205,0.688173550182288,-3.52584278117736,1,1.1235125571997,0.439448019606412,-3.6934297227887,0.0299753439039902,4.64935533837706,1,-0.167586941611345,0.015107096940338,-4.8169422799884
"ENSMUSG00000021866",0.268332049477675,1,0.194119417877571,0.466468454692816,0.434310970807367,1,0.178365910776331,0.806885880862891,0.240191552929796,1,-0.0157535071012398,0.726683205941114,-0.255945060031036
"ENSMUSG00000021870",0.0711727949813558,1,-0.0500020999365826,0.148610940055914,-0.619197796377628,0.287752883586541,-0.326841599666717,0.585092953900933,-0.569195696441045,0.987613420296689,-0.276839499730134,1,0.292356196710911
"ENSMUSG00000040717",0.0780790904019318,0.345964259208847,-2.09791348249101,1,-2.2460500964286,0.0898477576841903,-1.87554380630186,1,-0.14813661393759,1,0.222369676189149,0.938867049501521,0.370506290126738
"ENSMUSG00000021994",0.193954544586844,1,0.413756036018542,0.466468454692815,0.441570355523601,0.325916268762689,1.01015915037625,1,0.027814319505059,1,0.596403114357705,1,0.568588794852646
"ENSMUSG00000114818",0.0257985146228034,1,0.992878031001594,1,-0.741463051214127,0.520220155717485,2.80250041758435,0.412448485919189,-1.73434108221572,1,1.80962238658276,0.01631416571159,3.54396346879848
"ENSMUSG00000045776",0.00954446701697611,0.806885880862891,0.91462452908694,1,-1.18181915555987,0.011602209439894,4.09825235356231,1,-2.09644368464681,0.652856580243274,3.18362782447537,0.0451578909987473,5.28007150912218
"ENSMUSG00000042485",0.642665719839197,1,0.15583861124247,1,-0.665823311524519,1,0.084346929904122,1,-0.821661922766988,1,-0.0714916813383477,1,0.750170241428641
"ENSMUSG00000042323",0.00513051439785058,1,0.185275553518903,0.0233790026157443,-1.82140755328914,1,-0.229627105261306,0.00667090761816205,-2.00668310680804,0.987613420296689,-0.414902658780209,0.368212974836413,1.59178044802783
"ENSMUSG00000071547",0.150547170055024,0.80688588086289,-1.09026505761365,1,0.170936313605602,1,-0.840337376200064,0.368212974836413,1.26120137121925,1,0.249927681413588,0.523071818441571,-1.01127368980567
"ENSMUSG00000042286",0.098261111577453,1,-0.0167808888691358,1,-0.124480765438362,0.148610940055914,-1.48112376277733,1,-0.107699876569226,0.22261320515682,-1.46434287390819,0.726683205941114,-1.35664299733897
"ENSMUSG00000091898",0.00760161367916566,1,-2.75434386926699,1,-1.00168214759339,0.112067095784955,1.88468283480953,0.806885880862891,1.7526617216736,0.368212974836413,4.63902670407652,0.00455131944063285,2.88636498240292
"ENSMUSG00000021904",0.0449607038938766,1,-2.74081899534909,0.0326638908312148,-3.76817527720829,1,-1.45760978644438,0.368212974836413,-1.0273562818592,1,1.28320920890471,0.893766746843301,2.31056549076391
"ENSMUSG00000021902",0.132450691620427,1,0.21157839025508,0.368212974836413,0.81960605697958,0.466468454692816,0.799231268467165,0.726683205941114,0.608027666724501,0.8937667468433,0.587652878212085,1,-0.0203747885124157
"ENSMUSG00000019027",0.0381332059841305,0.129218275666543,-2.33819011015911,1,-0.665426122679598,0.325916268762689,-2.54828515884597,0.195056667874317,1.67276398747951,1,-0.210095048686863,0.466468454692816,-1.88285903616638
"ENSMUSG00000021892",0.422560107563986,0.806885880862891,0.417131153433504,1,0.113026261029741,1,-0.174459874669698,1,-0.304104892403763,0.98761342029669,-0.591591028103202,1,-0.287486135699439
"ENSMUSG00000021890",0.00130817711070117,1,-0.620059646819255,0.987613420296689,0.490393903122514,0.112067095784955,-1.61051010983687,0.0451578909987473,1.11045354994177,1,-0.990450463017619,0.00109686379789101,-2.10090401295939
"ENSMUSG00000021903",0.241808595535693,1,-1.37198369541483,0.652856580243274,-1.62085537313339,1,-0.335561677310666,1,-0.248871677718556,1,1.03642201810417,0.368212974836413,1.28529369582272
"ENSMUSG00000054051",0.201590026959366,1,-0.632682526918758,0.523071818441571,-0.451916284303239,0.287752883586541,-0.826939756399996,1,0.180766242615519,1,-0.194257229481238,1,-0.375023472096757
"ENSMUSG00000071540",0.052322835666293,1,-3.36600853855572,1,-5.91069581468172,0.429013033247466,4.13655313933169,1,-2.544687276126,0.841939219110028,7.50256167788741,0.0379177424407074,10.0472489540134
"ENSMUSG00000051506",0.0329977700653852,1,-0.524697185724659,1,-0.904325882047128,0.0276707006946457,-2.75106449724553,1,-0.379628696322469,0.195056667874317,-2.22636731152087,0.726683205941114,-1.8467386151984
"ENSMUSG00000021943",0.326363234653805,1,-0.1107878776652,0.726683205941114,0.634344594404309,1,-0.599045068526904,0.585092953900933,0.745132472069508,1,-0.488257190861704,1,-1.23338966293121
"ENSMUSG00000072625",0.267071304528557,1,0.0578687335419015,0.523071818441571,0.977198827645079,1,-0.161798160336194,0.523071818441571,0.919330094103178,1,-0.219666893878096,1,-1.13899698798127
"ENSMUSG00000021950",0.934006438437378,1,-2.43331198239808,1,-4.04505041952338,1,0.00102463822054031,1,-1.6117384371253,1,2.43433662061862,1,4.04607505774392
"ENSMUSG00000021794",0.605037876816732,1,-0.155761718266632,1,0.178910131960109,1,0.364904716501813,1,0.334671850226741,1,0.520666434768445,1,0.185994584541704
"ENSMUSG00000115431",0.0358431723300285,1,-0.173756402785392,0.22261320515682,-1.53927877297004,1,0.497645283881171,0.195056667874317,-1.36552237018465,1,0.671401686666563,0.0384566636927224,2.03692405685121
"ENSMUSG00000043681",0.0466058963088677,1,0.212160731843498,0.325916268762689,-1.81352237133021,1,0.30218640161626,0.148610940055914,-2.02568310317371,1,0.0900256697727621,0.0617792938327117,2.11570877294647
"ENSMUSG00000021796",0.503279821603481,1,0.111884079964896,0.80688588086289,0.139760621632847,1,0.193034158668367,1,0.0278765416679515,1,0.0811500787034718,1,0.0532735370355203
"ENSMUSG00000090779",0.116433282107637,1,-0.638667962515589,0.195056667874317,-2.4726620104692,1,-0.669430574642588,0.466468454692816,-1.83399404795361,1,-0.0307626121269992,0.287752883586541,1.80323143582661
"ENSMUSG00000021798",0.126056548007017,1,-2.56290923605669,1,-5.96262604943215,0.726683205941114,1.82944112875433,1,-3.39971681337547,1,4.39235036481101,0.112067095784955,7.79206717818648
"ENSMUSG00000041028",0.0630063297853252,0.98761342029669,0.130648608013895,0.368212974836413,0.462268683093489,0.0528879294252797,0.660074257690352,1,0.331620075079594,1,0.529425649676457,1,0.197805574596863
"ENSMUSG00000021792",0.0108914214685792,0.0617792938327118,0.791191194025738,1,0.534035681633806,0.0138785012176004,1.17405781342547,1,-0.257155512391931,1,0.382866619399728,0.523071818441571,0.64002213179166
"ENSMUSG00000021795",0.645222823903705,1,0.462371282699548,1,0.360565806798269,1,-0.363927066735357,1,-0.101805475901279,1,-0.826298349434904,1,-0.724492873533625
"ENSMUSG00000089901",0.309475071036483,1,0.171097049842737,1,0.818683698352959,0.439448019606411,-0.550985275511951,1,0.647586648510221,1,-0.722082325354688,0.93886704950152,-1.36966897386491
"ENSMUSG00000072596",0.0188105709178405,0.523071818441571,-1.01531593041908,1,-0.201296925359803,0.0528879294252798,-2.94905984060296,0.585092953900933,0.814019005059274,1,-1.93374391018388,0.0617792938327118,-2.74776291524315
"ENSMUSG00000037759",0.126056548007017,0.523071818441571,-0.581350639196446,1,-0.311571954742469,0.129218275666543,-0.933322657426475,1,0.269778684453977,1,-0.351972018230029,1,-0.621750702684006
"ENSMUSG00000021830",0.268332049477675,1,-0.217869754899379,0.368212974836413,-0.861912867802452,1,-0.1655846748221,1,-0.644043112903074,1,0.0522850800772785,0.80688588086289,0.696328192980352
"ENSMUSG00000049092",0.475807654336053,1,-1.35538803400773,1,-0.63427337981707,1,0.397960642440882,1,0.721114654190662,1,1.75334867644861,0.726683205941115,1.03223402225795
"ENSMUSG00000021831",0.0125569928561895,1,-0.154312179392558,0.0617792938327118,1.49908064290531,1,-0.108150525443711,0.0233790026157443,1.65339282229787,1,0.0461616539488472,0.0617792938327118,-1.60723116834902
"ENSMUSG00000021835",0.329385586926685,0.585092953900933,0.286933130150339,1,-0.162332706982827,1,0.26874612914802,0.80688588086289,-0.449265837133166,1,-0.0181870010023188,1,0.431078836130847
